sentence	label
Does the City or any other Agency have any authority to investigate skuch a health issue as green stagnant water, with level below jets..that much be a breeding ground for mosquitos.Dragon flys are  skimming the surface.  Perhaps they are huting for the mosquito larvae!	Other
The trash container has been on the street for 5 days.  Pick-up is Wednesday.  2 bags of trash were next to it on the street.  Animals had torn the bags & spread some of the trash.  Today, the 2 bags were put in the container.  However, the trash is still there and the container is still on the street.	City Trash Container
Cans still out  48 hrs after pick up. Overflowing, not picked up, a message was left, nothing happening with them.	Containers - Overflowing / In Street
Nothing has changed since the last report that was closed as "abated", except the weeds have gotten taller.  Weeds 2'-3' tall at the curb and further back in the yard.	Weeds and Grass
The front yard is rock/gravel and has not been weeded at all this year.  Weeds are well over 3 feet tall in much of the yard.  There is also trash scattered about (beer cans and such).	Weeds and Grass
Tall weeds and grass.	Weeds and Grass
Been here all summer never moved.	Junk Vehicles
A power pole across the street from 1201 Francis has been tagged.	Graffiti / Vandalism
Caller reported, might be in a yard, or might not.	Other
Bamboo cuttings, trash bags, other junk have been @ the curb the past 2 Mondays. The day of bulk pick-up.  Could you please check on this, please?	Bulky Trash
Caller reported that vehicles from this address are parked blocking his driveway.	Other
Still overgrown grass and weeds	Weeds and Grass
The trees and shrubs are all jammed up again in Bee Creek (between Langford and Angelina Ct) and as a result, the soil supporting the newly poured (2014) sewer drainage drains is washed out too.	Accumulation of Trash
Trash backing up flow of water from a Langford and Lancelot Ct to Bee Creek drainage area.  Thanks City of CS for taking care of this so our houses don't flood!	Accumulation of Trash
Heavy trash trucks, which we are thankful for, tear these two holes open more every time they come by. Getting to be pretty significantly damaged.	Pothole
Broken/damaged drainage utility pipe that drains into Bee Creek	Other
Drainage to bee creek super clogged in utility way behind Langford.	Other
Mowing along Bee creek. Grass is really high along creek, walking path and utilities easement embankments at this time. I don’t know if this is “essential” during this time, but it is an important exercise paths and coming in snake season with the high grass.	Weeds and Grass
	Parks Maintenance Request
Ofo bike against a tree.	Dockless Bike Share
Abandoned Home with grass issues	Weeds and Grass
1820 Langford street	Weeds and Grass
Lots of trash and weeds and grass violation also.	Accumulation of Trash
FIRE HYDRANT
What are the regulations for parking near a fire hydrant? This seems dangerously close! 
TX FDD4855	Parking Violations
Caller reported an Ofo bike here.	Dockless Bike Share
We have called the city to report this but had to leave a message. There are wires at the top of this pole that are sparking. Also further down this same utility feedline there was a very loud explosion at 8:15 this morning. We lost power twice, although it is back on, and explosion cannot be a good sign.	Other
	Accumulation of Trash
Junk car been there for at least a week.	Junk Vehicles
Grass too high. Snakes have been seen in area.	Weeds and Grass
Caller reported 5 vehicles in driveway at this address, two covered with tarps.  Said it looks like a used-car lot.	Junk Vehicles
Reported from my mobile device
http://m.seeclickfix.com	Other
Caller reported that there is a dilapidated shed and an accumulation of trash at the back of this apartment complex.	Property Maintenance
Caller reported that The Vintage Apartments has a large pile of mattresses and furniture on the Medina Dr side.	Accumulation of Trash
Caller reporting mattresses and trash falling into the street on the Medina St side of the apts.	Accumulation of Trash
Caller reported that this complex routinely has lots of trash, mattresses, furniture, and more piled against the fence. It is a mess, ugly, and an eyesore.	Accumulation of Trash
Caller reported that there is a large accumulation of bulk trash by the dumpsters at this apartment complex.	Bulky Trash
Caller reported an accumulation of trash at this apartment complex, and said that the management gets the front cleaned up in response to complaints, but not the back.	Accumulation of Trash
Caller reported that there are large piles of mattresses and other bulk trash growing near the dumpsters at this apartment complex.	Bulky Trash
Residents at apartment complex have been without water for 5 days.	Other
Fence missing boards on back of complex facing Gunsmith.	Property Maintenance
	Accumulation of Trash
Caller reported tall grass and weeds at this address.	Weeds and Grass
yard need to be mowed	Weeds and Grass
Tall grass and weeds for over 3 months now	Weeds and Grass
Ofo bike	Dockless Bike Share
Caller reported tall weeds and grass on one side of this duplex.	Weeds and Grass
I had a wreck on Texas Ave., March 7th, at around about 11:30 AM and My insurance says the wreck is my fault, but the lady lied to my insurance company claiming that she saw me run a stop sign from afar and someone I ran into the back of her vehicle. But that’s not at all what happened. And her story doesn’t add up to the damages yet they’re taking her side. So my last resort is to get video proof of the wreck. I’ve called businesses in the area and apparently nobody has cameras anymore.	Other
There is a white vehicle in driveway up on blocks/jacks hasnt moved in the several years we have lived i this area. not only is it and eye soar and lowers property value it is dangerous. Children walk to and from school and could become curious and play on or around the car and get hurt	Junk Vehicles
Caller reported that there is bulky trash piled between the sidewalk and the fence.	Accumulation of Trash
There are 2 broken down cars in the parking lot by my apartment. They have been sitting there for over 2 months. A gold/tan Hyundai and a white camaro	Junk Vehicles
Reported from my mobile device
http://m.seeclickfix.com	Open Storage
	Weeds and Grass
Containers, trash, parking a boat in the grass,  unpleasant smell	Accumulation of Trash
Grass and weeds higher than 12 inches	Weeds and Grass
Tall grass in front yard again	Weeds and Grass
	Weeds and Grass
"Weeds and Grass" doesn't describe the lack of attention and overgrowth of this property owners' back yard.  Lack of proper drainage creates a constant source of mosquitoes as well as fence deterioration.  

Please review code ordinances and enforce what may be applicable for the benefit of all residents of Raintree.	Property Maintenance
Tall weeds and grass in front yard.	Weeds and Grass
	Weeds and Grass
White Ford truck parked in the front yard.   2nd time it has been reported.	Parking in the Yard
Fence down in back yard. Area behind home is overgrown.	Property Maintenance
	Weeds and Grass
Grass and weeds are tall.  Fence falling apart.  Building construction materials in drive	Weeds and Grass
Caller reported that the residents put brushy trash out on pickup day but after the collection truck was there, and put it in the street, where it is in the way.	Bulky Trash
Caller reported that a Suddenlink work truck with a cherry picker is being parked on the street overnight at at lunch times here, making it hard for neighbors to get out of their driveways.	Trailers
Caller reported tall weeds and grass at this location.	Weeds and Grass
	Parking in the Yard
	Parking in the Yard
Boat parked on grass. Deer feeders, and junk in front yard.	Trailers
Missing retainers at creek.  Both sides of road.	Other
This sewer line repair has been left like this with cones for almost 2 months.   When will this be finished and the drainage ditch graded to prevent water buildup?	Other
Caller reported that a deep freeze possibly full of food has been set out at the curb for two weeks.	Bulky Trash
Trailer and Jeep parked in front grass	Parking in the Yard
This water line repair in the street is about 2-3 months old.  When will the street be repaired and the traffic devices removed?

Also, the traffic barrels have no working flashing lights and the barricades are knocked down.	Pothole
This section of the road is deteriorating quickly and holds water	Pothole
Caller reported a truck parked in the grass at this address.	Parking in the Yard
Caller reported very dry high grass and weeds on this vacant lot that is between 2008 and 2020 Oakwood Trail.	Weeds and Grass
In the last 6 months, there's been a rash of golf carts and 4 wheel ATVs being driven on streets in these two neighborhoods, usually on nice weekend days in late afternoon.  Most often near Sandstone Park which has many tracks now all over the fields and some damage, but also along Appomattox and N. Forest.  Some of these drivers are children, but many are adult white males, and many of the vehicles are carrying multiple unsecured children.  Obvious dangers as well as damage to the parks.	Other
Multiple chickens	Animal Control
I reported this flashing street light yesterday. A  serviceman worked on it today and told me it was fixed. Alas, it still blinks! Please check it out for us. thank you!	Street Lights
The street light at 9101 Riverstone blinks for hours when it comes on at dusk. it seems to stop blinking sometime in the night. Thanks for fixing!	Street Lights
Caller reported that several properties in this area have tall weeds & grass.	Weeds and Grass
There is a road construction going on and off for many weeks on Faulkner Dr. (It's slowly moving from Woodcreek Dr. toward Frost Dr.).

This has created numerous problems in the area, most, if not all due to the lack of diligence on the construction crew.
1. First, for many weeks there were loose gravel and debris on Woodcreek Dr., several hundred yards (all the way to Waterford Dr.) from the actual construction site. So, as you drive on Woodcreek, you get all that garbage beating on the bottom of the car.
To be fair, they did clean up at the end of the day, but driving day time was like driving through a construction site, even though it was some 3 blocks away.

2. They do not post signs that the road is close (and at times it is effectively closed). 
E.g. today, I was driving from Woodcreek Dr. toward Frost Dr., and the crew was working between Finney Cir and Frost Dr. One have of the pavement was lifted and blocked by the crew and the machinery, while the other half was freshly laid, and still sticky. One of the crew members was some 50-70 ft. in front of the site, giving gestures to slow down.
He directed me to drive through that still sticky pavement. I just had new tires installed 3 days ago, and I that staff ruins tires. I had to drive back to Stonebrook Dr., Rock Prairie Rd. and back to Bird Pond Rd.
Because of that, my kid was late for the sports class.

3. This construction has been going for enormous amount of time. The heavy machinery is coming all the time and they are not always the most courteous or careful. E.g. this morning, I had a dump truck that was tailgating my car, while I was driving on Woodcreek Dr. at the speed limit (30 mph). 

4. Further down, the pavement was removed from Frost Dr. (between Faulkner and Bird Pond Dr.) and no work was going there for weeks.

Could you please,
a) make sure that there is a proper signage and diversion of traffic when the work is in effect, and improve overall safety
b) post the period of the road work so that people are aware (how many months?)
c) complete the work on Frost Dr. ASAP?	Other
Missing retainers at creek.  Both sides of road.	Other
This sewer line repair has been left like this with cones for almost 2 months.   When will this be finished and the drainage ditch graded to prevent water buildup?	Other
Caller reported that a deep freeze possibly full of food has been set out at the curb for two weeks.	Bulky Trash
Trailer and Jeep parked in front grass	Parking in the Yard
This water line repair in the street is about 2-3 months old.  When will the street be repaired and the traffic devices removed?

Also, the traffic barrels have no working flashing lights and the barricades are knocked down.	Pothole
This section of the road is deteriorating quickly and holds water	Pothole
Caller reported illegal signage attached to two stop signs at the corner of Stonebrook and Woodcreek	Other
Toyota pickup (license #76kwp9) with expired registration is parked on the street and has a horse trailer attached. The pickup and horse trailer have been parked on the street for at least the last three days.	Parking Violations
Appears to be an unregistered vehicle parked on the street. White Chevy/GMC pickup, no tags.	Parking Violations
Caller reported that she and other neighbors are routinely seeing residents from this address putting many garbage bags into other people's garbage cans.	Other
Curb movement/drainage issue. Pavement failure.	Other
This white truck has no license plates and has been parked on Stonebrook for a few weeks now.	Junk Vehicles
Red Chevrolet Pickup with expired registration has been parked on street for several months.	Junk Vehicles
I reported this flashing street light yesterday. A  serviceman worked on it today and told me it was fixed. Alas, it still blinks! Please check it out for us. thank you!	Street Lights
The street light at 9101 Riverstone blinks for hours when it comes on at dusk. it seems to stop blinking sometime in the night. Thanks for fixing!	Street Lights
Caller reported that the entrance to Woodcreek Subdivision needs to be mowed.	Weeds and Grass
I noticed this evening that the pond surface is covered with floating dead fish. There were vultures also hovering around. Not sure what killed all the fish in the pond, but I am concerned about the ducks and also potential health issue to me.	Other
It is in the middle of Woodcreek Drive, and at the intersect of amberwood court.	Pothole
Entrance to woodcreek subdivision Is littered with fallen limbs and trash owner should clean up fallen limbs trash and cut down dead trees
Janet Kountakis
Amberlake HOA President	Accumulation of Trash
Caller reported that one lot was mowed, but the other wasn't.	Weeds and Grass
Caller reported a business is being run out of the home at this address.	Other
two trucks with company logo and lots of trash in driveway	Other
Right in front of the Woodcreek Fountain, there is a recent but very rapidly growing pothole in the middle of the roadway: the pavement continues crumbling from the sides of it.
I think, if fixed quickly, this pothole might be prevented from growing in a much bigger problem.

Thank you! 

This issue was reported earlier (Issue #5500838, https://seeclickfix.com/issues/5500838 ), but has been closed and archived too quickly, before it has been fixed.	Pothole
Right in front of the Woodcreek Fountain, there is a recent but very rapidly growing pothole in the middle of the roadway: the pavement continues crumbling from the sides of it.
I suspect if fixed quickly, this pothole might be prevented from growing in a much bigger problem.

Thank you!	Pothole
Woodcreek Fountains have been out of service for over one year. HOA refuses to repair and it is a health and safety issue. Water has been measured at 6' depth and kids play un-safely on the rocks that are falling off.	Property Maintenance
The street light at Autumnwood and Timberknoll is out.	Street Lights
Flat tires, inspection out of date, not moving, registration not up to date?	Junk Vehicles
Caller reported that house under construction at this address has tall weeds and grass and also lots of trash.	Weeds and Grass
Large RV (stagecoach) parked in the street and running (smell of exhaust and you can HEAR it) since Friday morning. Several neighbors have been complaining about this issue for months now. The photo was taken at 8am Sunday - at 10:30pm Sunday night it was still in place and running. This should also be a safety concern as well.	Trailers
Caller reported that there is an RV in the street for more than 72 hours.	Trailers
Trailer is parked on the grass	Parking in the Yard
There is a trailer parked in the grass that has been there over a month.	Trailers
Picture of Junk Vehicle !!  Very dangerous to traffic, children.	Junk Vehicles
More pictures of the junk card at 9206 Shadowcrest Drive
College Station.  Illegal Sticker placed on it falsely.  It has not moved way before it had the Illegal Stickers for operation.  Been junked some way back in summer.	Junk Vehicles
This car was reported back in the early summer.  It has not moved since.  Also a Sticker company put on an ILLEGAL STICKER.  The car still has not moved.  I call it ILLEGAL because the car is incapable of moving.  It is a junk car.  One of our concerns is if this Sticker Company will put a Sticker on a junk car parked.....what else will this Sticker Company do?  How many unsafe cars are on the street because of this STICKER Company.  This car at 9206 Shadowcrest Drive has not moved for over 8 months.  The owner will not repair it and he does own the house where it is parked in front of.  Easily checked.  This is all easy to check ...IF only someone will.  
We have two enforcement officers that live on this street and can versifier the car has not moved in months and months.	Junk Vehicles
Two truck (a Chevy Silverado & Ford F150) have been parked on the street for a couple of months now. One now has two flat tires. Neither has been moved in at least 2 months.	Other
Caller reported an abandoned vehicle in parking lot behind the businesses. Has been there since mid-June.	Junk Vehicles
The bike is parked at the Chicken Express dumpster.	Dockless Bike Share
there appears to be an abandoned pool in this person's backyard. it's not really a big deal or security issue, but with mosquito season approaching, I am concerned. is there a city ordinance or health code that would encourage them to treat or drain it?	Other
Junk pickup truck loaded with trash.	Junk Vehicles
Power is out following a particularly nasty round of lightning.	Other
Caller reported a ladder and shelving unit being stored outside and leaning against the house at this addres	Property Maintenance
Howdy, I think bulk trash was skipped on this section of Bernberg this week. Both my and my neighbor's trash was out on Tuesday and supposed to be picked up on Wednesday.	Bulky Trash
Caller reported high weeds & grass here.	Weeds and Grass
Caller reported that a van pulled up and threw trash into a commercial dumpster.	Illegal Dumping
Caller reported that dumpster area is horrible - grease, tires, spilled food, dead rats; it is not clear whether the restaurants in the strip mall are the culprits, or whether others are dumping there.  Also, one wall of the dumpster enclosure is broken.	Accumulation of Trash
Caller reported that people are dumping household trash into, and piling discarded furniture around, the businesses' dumpsters in this shopping center.	Illegal Dumping
Caller reported high weeds & grass here.	Weeds and Grass
Caller reported possible more than 4 residents here. Park on both sides of the street, making passage difficult.	More than 4 Unrelated In Same Dwelling
good morning. It looks like recycling pickup was missed on one side of the street yesterday. there are multiple containers out that are still full.  the other side of the street was picked up.	Other
Trash piled up in yard week after week.	Accumulation of Trash
sprinkler broken & running into Street.  I think the house is vacant	Property Maintenance
Caller reporting tall grass here.	Weeds and Grass
Car parked on street without valid registration.	Junk Vehicles
	Weeds and Grass
Caller reported high weeds & grass here.	Weeds and Grass
Caller reported high weeds & grass here.	Weeds and Grass
Caller reported possible more than 4 residents here. Park on both sides of the street, making passage difficult.	More than 4 Unrelated In Same Dwelling
good morning. It looks like recycling pickup was missed on one side of the street yesterday. there are multiple containers out that are still full.  the other side of the street was picked up.	Other
The backyard of this is overgrown with wild sunflower plants.  They are at 10 ft high (several feet over the surrounding privacy fences).  They can be clearly seen from the street of both Graz Dr and Vienna Dr.
The public health issues is concern to us (mosquitoes and other creatures). With West Nile a reality, Id like to eliminate that possibility.
There are more pictures that were taken but it appears that only one image can be uploaded.	Weeds and Grass
Trash piled up in yard week after week.	Accumulation of Trash
sprinkler broken & running into Street.  I think the house is vacant	Property Maintenance
Caller reporting tall grass here.	Weeds and Grass
Car parked on street without valid registration.	Junk Vehicles
	Weeds and Grass
Trash piled up in front yard again. City says they take care of it, but they keep doing it.	Bulky Trash
Two lights burned out along the walking path at Edelweiss park. This was previously reported but has never been addressed.	Street Lights
These vehicles have been sitting in the driveway for over a week.	Junk Vehicles
The full trash container has been at the curb since Wednesday for  next Monday pick up.  There are several trash bags on the ground next to the container.	City Trash Container
Bulk trash along with loose trash that should be placed in a trash can has been on the curb for over a week.	Containers - Overflowing / In Street
There are four vehicles parked in the wrong direction along Edelweiss Ave. @ Innsbruck.	Parking Violations
The side walks down Rock Prairie between Edelwiess Dr. and Victoria are becoming unsafe and narrowing due to overgrown hedges. In many areas the original 4' sidewalk has become a 2' sidewalk which makes passing other pedestrians in opposite directions difficult without moving off the curb or standing partially in the hedges. This problem also exist down Edelwiess drive south of rock prairie but doesn't concern me as much because the traffic is not traveling at the same rate of speed as on rock prairie. Thank you for taking a look at this safety concern.	Weeds and Grass
Trash, including broken glass, is in the yard and on the street.	Containers - Overflowing / In Street
The sidewalk in front of 302 Regensburg is in major disrepair.  Nearly half the width of the walkway is broken into pieces, and is a tripping hazard.	Other
Horse trailer parked at house for one week.	Trailers
Caller reported that there are two vehicles parked in the grass here.	Parking in the Yard
Vehicle parked in yard. Repeated, damaging grass. Picture attached.	Parking in the Yard
	Parking in the Yard
This has been an issue for some time.  Please advise	Parking in the Yard
Caller reported trash can is still at the curb.  Pickup was on Wed.	City Trash Container
Caller reported two cars frequently parked in the yard at this address.	Parking in the Yard
	Bulky Trash
car has not moved since owners moved in well over a year ago. It is parked in the driveway almost in front of the front door of the home.	Junk Vehicles
Caller reported high grass and weeds here.	Weeds and Grass
Multiple chickens	Animal Control
Caller reported that the residents here routinely park one of their vehicles under a tree in the yard off of Driftwood Dr, where the entrance to the driveway is.	Parking in the Yard
Has been out for months
number D036 is on pole	Street Lights
	Other
8619 Rosewood  a black pickup & trailer are parked in yard often. The people have moved in recently . Thank you for your help	Parking in the Yard
Water leak on Emerald Parkeay	Other
Overgrown lawn.	Weeds and Grass
asphalt not finished, road deteriorating	Other
Trash in back yard at 1704 Briar Rose Ct	Accumulation of Trash
	Containers - Overflowing / In Street
The barrier to the storm drain needs to be updated. It is a dangerous spot. Today my 15 year old niece fell into the drain which is a 8-10 foot drop. She was riding her bike and the sidewalk turns and she lost control and fell into the drain. This is very dangerous. The barrier is not functional	Property Maintenance
By the mailbox at 1407 lawyer	Dockless Bike Share
There is a Jeep parked in the backyard, which is not paved just grass. Another car is parked on the side yard.	Parking in the Yard
Caller reported that there is a refrigerator in the driveway here with the door open.	Open Storage
Caller reported garbage can at this address is routinely overflowing, currently cardboard boxes and other trash all over yard as well.	Accumulation of Trash
Caller reported that tenants never put their trash can out for collection. Some trash is accumulating around it, and rats are becoming a problem.	Accumulation of Trash
Dark grey Chevy Trail Blazer
Gold Ford F150
White Jeep Cherokee
White Ford F150
Blue Mazda 3
Maroon Ford F150 (which also parks on the grass)	More than 4 Unrelated In Same Dwelling
Caller reported that the garbage can has been out since the last pickup and that there is trash strewn all over the yard, which is blowing into neighbors' yards.	City Trash Container
Would u trim the branches over ALL the sidewalks at Gabbard Park please?	Property Maintenance
Caller reported that there is a lot of stuff / junk in front of the house.  Right now there are bar stools and other items.  Once a week a pallet of pool chemicals is delivered, and that will sit in the driveway, too.  Every week, items from the resident's businesses are piled out for bulk trash, days before collection.	Open Storage
an army green Cj7 has and expired inspection sticker (7/15) and is on the street.	Other
Tall weeds and grass at this address	Weeds and Grass
The big one was picked up by animal control two weeks ago.	Other
Caller reported that there is an accumulation of white trash bags in the driveway.	Accumulation of Trash
Caller reported that there is a pile of white garbage bags stacked by the garage, the garbage can in full, and the residents do not put the can out for pickup.	Accumulation of Trash
The black chihuahua was loose at 7:15 PM on September 23.  It was running up to the sidewalk and annoying people walking pets on leashes.	Other
Trash container is overflowing and trash is scattered over they driveway.	Accumulation of Trash
	More than 4 Unrelated In Same Dwelling
Trash cans overflowing onto drive. This has been an ongoing problem.	Containers - Overflowing / In Street
Caller reported that the trash cans are overflowing and bags are piled in the driveway.	Accumulation of Trash
Caller reporting tall grass and trash in yard here.  Also left tire in middle of the road.	Weeds and Grass
Trash reported out Thursday 
Now Saturday more trash out	Illegal Dumping
Caller reported that there are a minimum of seven cars here every night, parked in the driveway, on the street, and in a nearby empty house's driveway.  Sometimes the vehicles are parked incorrectly, as well.	More than 4 Unrelated In Same Dwelling
	Illegal Dumping
Range Rover has been parked for two days overlapping our driveway. I have asked student tenants of house next door to move the vehicle yet it remains hanging over the end of our driveway. It is also about four feet away from the curb.	Parking Violations
Trash out Saturday for Wednesday pockup	Accumulation of Trash
Trash put out this weekend for Wednesday pickup	Accumulation of Trash
Neighbors dumping two trucks and a trailer of bulk trash on a curb that is not theirs. One load dumped on Monday, picked up Wednesday. Another load dumped Thursday won’t be picked up now until Wednesday. Looks like we live next door to a city dump. Always trash piles, always others picking thru it.	Bulky Trash
My neighbor placed this on the curb Sunday evening. it is not permitted until the night before bulk pick up which is Wednesday here. I know this because the last time I put a large amount out he called the police and code enforcement.  of course, he put it there in the cover of darkness.  It appears he wants rules applied to everyone but him.	Bulky Trash
Junk in driveway, open storage of wood materials and so forth	Open Storage
Property needs mowing	Weeds and Grass
Weed and grass are overgrown.	Weeds and Grass
Trash can with trash at curb Wednesday after Monday pickup	Other
2703 Sandy circle. House was abandoned in July 31, 2006. No one checks on it, no one comes to see it, NO ONE MAINTAINS IT!!! The only time it is tended to is when we complain about it. The weeds are taller than the mailbox and this is the FORTH complaint I have made in as many weeks. PLEASE make someone tend to this property. I should NOT. Have to look at this from my windows every day.	Property Maintenance
This trash can is in bed creak behind this residence. This house is abandoned	City Trash Container
Caller reported tall weeds and grass, a chronic problem at this house.	Weeds and Grass
Property abandoned. No mowing. Looks terrible.	Property Maintenance
Was delivered on Monday, is still at curb.	City Trash Container
Recycle bin delivered on Monday January 4, has not yet been removed from curb.	City Trash Container
Two callers reported that a pickup with a very long trailer routinely parks in the street so that the trailer blocks access to the 90-gal dumpster and Sanitation cannot empty it.  Dumpster is marked "Do Not Block."  Truck owner has not responded to neighbors' requests to not block the dumpster.	City Trash Container
Caller, owner of 1516 Hawk Tree A-D and 1520 Hawk Tree A-D, witnessed resident of nearby quadplex put trash in her property's trash can. Her tenants complain that the cans are always full to overflowing.	Other
There is a large group of trees that are covering a bus route sign.	Street Signage
Can you acknowledge  for me too? This is the very next day. It's worse.	Parking in the Yard
A white work van is parked on the bike lane (tow away zone) on Walton Dr near the intersection of Nunn St.	Parking Violations
Cut in pavement that has not been repaired for more than 4 weeks. It is bone breaking.	Pothole
There is a large pile of full trash bags on the porch here.	Accumulation of Trash
Caller reported a vehicle parked in the yard on the Nunn St side of this property.	Parking in the Yard
Red Dodge pickup	Parking in the Yard
Stop sign is down at the corner of Nunn St and Walton Dr.	Street Signage
Water leak	Other
	Parking in the Yard
...most likely, more than four unrelated occupants.	Parking in the Yard
	Parking in the Yard
Junk in front yard and vehicle parked in yard.	Parking in the Yard
Caller reported that there are a refrigerator and a living room chair in the yard.	Open Storage
Caller reported that there is a truck parked in the yard here, and also a trailer with a mower on it.	Parking in the Yard
Caller reported that there are a toilet and sink in the front yard here, and not at the curb.	Bulky Trash
I‘m not sure if this is a parking violation, but this car has been parked for several days in this spot of this T intersection.	Parking Violations
Van parked in grass consistently	Parking in the Yard
There are 3-4 vehicles parked the wrong way.  This is ongoing.  It confuses drivers on how to park and especially turn right when their is a black Chevrolet truck parked right at the stop sign.  Can the Officer please issue tickets as this keeps happening day in and day out?	Parking Violations
Caller reported tall weeds and grass and has seen snakes.  Also reported standing water on this property even before it rained.	Weeds and Grass
There is no stop sign at this intersection. Most people stop/yield before they proceed but a few times I’ve almost hit someone that didn’t stop. Chick-fil-A brings a lot of traffic in this area, we need signage here.	Street Signage
There is a pot hole forming at the corner of Rock Prairie and SH 6. It's directly across from the water line marker. I drive a beetle and if your going fast enough, your tire will not be happy. Thank you!	Pothole
van parked daily on sidewalk	Other
A funny thing happened today.  Our baby sitter said that there were City of College Station guys in our back yard and that they were taking our back fence down.  There is some kind of box behind our fence...I’m not sure why they took our fence down because there is access to it from the other side.  Somewhere in the process several of the boards to our fence were split and not put back correctly.   I’m not sure what to do about this..,so I’ll try out this method.	Property Maintenance
City employee from Sanitation called to report that a large amount of mud from the construction site at this address washed onto the road; traffic is having difficulty.	Other
Stop sign on St. Joseph & Lakeway, behind Lowes in College Station, is so faded it's beyond pink and on to almost white	Street Signage
Rain and irrigation has caused a layer of sand all over the sidewalk.  I refer to it as the small landslide.  I jogged through it the other day after it rained and slipped on it.  I have also seen people step off of the sidewalk and walk on Fitch to avoid.  I consider this a pretty significant safety hazard, especially when people are having to walk on Fitch to avoid.	Other
New const. mud running down street.	Other
Woodland hills park sign missing on lakeway	Other
No wheelchair access to Woodland Hills Park from Lakeway	ADA Accessibility
Half fallen small tree in park. Being held up by vines. Could fall in someone	Property Maintenance
Basketball goal on sidewalk that impedes sidewalk from use and it overhangs the street.	Other
There is a lamp light out on the circle path thru the wooded area, the forward light pole marked on the map.	Street Lights
	Other
Caller reported illegal dumping on Lakeway Drive behind Woodland Hills Park.	Illegal Dumping
Caller reported that trash such as carpet and window blinds were dumped here.	Illegal Dumping
Caller reported that there has been illegal dumping of yard trash and move-out trash at the north end of Lakeway Drive.	Illegal Dumping
Dead end of Lakeway Drive near Woodland Hills Park. Caller reported roofing materials, trash, and a mattress dumped here.	Illegal Dumping
New const next to 4435 Rocky Meadows is causing mud and debris in the street.	Other
bulk trash out - collection is Thursday	Bulky Trash
City easement on the concrete trail between Graham/Cypress Grove that leads to CSMS needs to be mowed. Grass up to and over 2 feet tall at places. This picture is behind the fence. Looks like TAMU Geological has mowed their side.	Weeds and Grass
There is a gold Explorer that has been parked in front of 704 for at least two weeks with no tags and it has not been moved.	Junk Vehicles
trash can left out	City Trash Container
recycle out on wrong week, bulk trash out on wrong day	City Trash Container
two mattresses put out the day after bulk pick up - bulk pickup is next Thursday	Bulky Trash
Bulk pickup trash put out on Monday when pickup is Thursday.	Bulky Trash
Recycle container put on the street today for pickup yet recycle is next Tuesday.	City Trash Container
left out since Monday	City Trash Container
Trash container not removed - multiple containers in area, especially on Crepe Myrtle, not being pulled bad in for multiple days.	City Trash Container
trash and recycle bin left on street again	City Trash Container
trash container left out	City Trash Container
Maroon Ford truck parked on sidewalk. This is the third day truck has parked on sidewalk.	Parking Violations
recycle container left out in road - wrong week for collection.	City Trash Container
trash can left out	City Trash Container
Another recycle can taken and left on the street.	Bulky Trash
trash can left out	City Trash Container
Out for over 48 hours. Blowing trash around on this windy day. Please enforce code and help us keep this neighborhood less trashy.	City Trash Container
The street light across from our house is not working. It doesn’t look like any of the street lights in the Dove Crossing neighborhood are working.	Street Lights
The trees along the sidewalk on Graham Road from Longmire to Victoria are in need of trimming.  This is a heavily traveled sidewalk.	Other
Looks like the wind did a number on this cover on the playground at Pebble Creek Park!	Property Maintenance
	Bulky Trash
Caller reported that the resident at this address routinely brings home construction trash from his business and piles it up for bulky pickup.	Bulky Trash
We accidentally left a vehicle unlocked. Vehicle was rummage through. Bottle of medication was taken. No other items noticed as missing.	Other
Caller reported that box spring was put out on the weekend fro Friday pickup, and that from where it is, the grapple truck cannot pick it up.	Bulky Trash
This address has two sets of bushes blocking nearly the whole sidewalk.	Property Maintenance
City employee from Sanitation called to report that a large amount of mud from the construction site at this address washed onto the road; traffic is having difficulty.	Other
Caller reported that paint cans were put out for bulk trash and not collected.  They are filling with rainwater.	Bulky Trash
Caller reported that items put out for bulk trash pickup last Friday were not all picked up, and what was left behind is stinking badly.	Bulky Trash
Debris in heavily used bike lane forces cyclists into traffic lane. Repeat discrepancy from 4 weeks ago.	Other
Rain and irrigation has caused a layer of sand all over the sidewalk.  I refer to it as the small landslide.  I jogged through it the other day after it rained and slipped on it.  I have also seen people step off of the sidewalk and walk on Fitch to avoid.  I consider this a pretty significant safety hazard, especially when people are having to walk on Fitch to avoid.	Other
New const. mud running down street.	Other
Electrical transformer pad is very crooked, and fence enclosure is falling apart. I am not sure which property owner the fence belongs to, but I believe the City is responsible for the transformer.	Property Maintenance
Caller reported that 1-2 vehicles are routinely parking facing traffic.	Parking Violations
This driveway is always a mess with random stuff. Potting soil, shovels, vacuum, rugs, stroller etc	Other
Street light out near this address.	Street Lights
	Other
Basketball goal on sidewalk that impedes sidewalk from use and it overhangs the street.	Other
This houses mailbox was knocked down a few weeks ago and has not been repaired. It is an eye sore	Other
Sign down	Street Signage
Caller reported a business is being run out of the home at this address.	Other
two trucks with company logo and lots of trash in driveway	Other
Caller reported illegal signage attached to two stop signs at the corner of Stonebrook and Woodcreek	Other
Toyota pickup (license #76kwp9) with expired registration is parked on the street and has a horse trailer attached. The pickup and horse trailer have been parked on the street for at least the last three days.	Parking Violations
