sentence	label
Please pickup piles of bamboo in the alley behind 1520 Carlisle Ave.  There are three large piles.  Thank you.  Richmond City bulk pickup people help make this place great!	Trash/Bulk Pick-ups
The owner of the property has a large tree at his fence line on the alley side which has multiple large dead branches extending over the alley behind his residence. Those branches frequently drop into the alley and adjacent property. The dead limbs are a safety hazard to people, property and vehicles using the alley.

 Please regard the city ordinance described below particularly sections (b) and (d).

Sec. 38-154. - Weeds and other vegetation.

(a)

It shall be a misdemeanor for any person who owns or occupies property within the city to permit any grass, plant, bushes, weeds or any other vegetation 12 inches high or over, other than trees, shrubbery, agricultural plants, garden vegetables, flowers or ornamental plants, to exist on such property. 

(b)

It shall be a misdemeanor for any person who owns or occupies property within the city to permit the existence on such property of any live or dead hedge, shrub, tree or other vegetation, any part of which extends or protrudes into any street, sidewalk, public right-of-way, grass strip or alley so as to obstruct or impede or threaten the safe and orderly movement of persons or vehicles. 

(c)

It shall be a misdemeanor for any person who owns or occupies property within the city to permit any grass, plants, bushes, weeds or any other vegetation 12 inches high or over, other than trees, shrubbery, agricultural plants, garden vegetables, flowers or ornamental plants, to exist on any sidewalk, public right-of-way, or grass strip adjacent to such property or unimproved street or alley (to the centerline of such unimproved street or alley). 

(d)

It shall be a misdemeanor for any person who owns or occupies property within the city to fail to remove fallen trees, detached limbs, or branches, the accumulation of which is offensive, unwholesome, and unsightly. 

(Code 1993, § 19-54) 
http://library.municode.com/index.aspx?clientId=16118	Overgrown Lots
Street light in alley behind address (3225 edgewood Ave) goes on and off throughout the night	Non-functioning Street Lights
I placed two mattresses in the alley next to the trashcans.  I would like to have them removed.	Trash/Bulk Pick-ups
I removed a log that fell from a neighbor's tree into the street. I placed it beside my trash cans in the alley, but it was not picked-up with the trash.  Please schedule a pick-up with a truck that can accommodate it (about 6-7 feet in length and 1 foot in diameter).	Trash/Bulk Pick-ups
The power line came down about ten days ago during a storm.  This was reported and someone came and coiled the wire, attaching it to the base of the light pole.  The wire/light need to be fixed.	Non-functioning Street Lights
Caller states she has noticed a big truck with a flat bed and a freezer trailer hitched to the truck parked on the side of the street now in front of this address. Caller states the truck has been inching its way down the street but has been parked in this area now for a month. There's a concern because it doesn't belong to anyone in their neighborhood and it's an eyesore and poses suspension.	Abandoned Cars
Please pick up brush at this location.	Trash/Bulk Pick-ups
Needs pickup of tree branches; located in the back alley	Trash/Bulk Pick-ups
brush in the front of home.	Trash/Bulk Pick-ups
sofa in the alley	Trash/Bulk Pick-ups
carpet needs to be picked up	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING A PICK FOR TREE LIMBS AND BRANCHES AT THE CURB OF THIS ADDRESS	Trash/Bulk Pick-ups
Citizen requests pickup mattress, chest of drawers from night stands, located in back of property near alley	Trash/Bulk Pick-ups
1 and half roll of carpert in alley	Trash/Bulk Pick-ups
TREE BRUSH IN THE ALLEY BEHIND THE ADDRESS	Trash/Bulk Pick-ups
tree debris located in the alley	Trash/Bulk Pick-ups
cus would like brush picked up	Trash/Bulk Pick-ups
Tree brush and debre for pick up in the alley behind this location.	Trash/Bulk Pick-ups
3 mattresses in the alley in the back of the house	Trash/Bulk Pick-ups
Please pick up tree brush in rear of this address.	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location.	Trash/Bulk Pick-ups
Tree branches stacked next to alley.	Bulk Trash
Tree limbs in front of this location.	Trash/Bulk Pick-ups
VERY LARGE POTHOLE AT THE INTERSECTION OF STAPLES MILL RD AND W BROAD. HOLE NEEDS REPAIR AS SOON AS POSSIBLE	Potholes
Overgrown front yard	Overgrown Lots
Limbs and brush need removal.	Bulk Trash
Tree and shrub debris is piled on the Blacker side of 4701 Augusta Ave.	Trash/Bulk Pick-ups
The street light in the alley behind this address keeps cutting on and off and needs to be replaced.	Non-functioning Street Lights
Owners trimmed trees (finally) have left branches and other debris blocking half of the sidewalk for over a month.	Trash/Bulk Pick-ups
STREET LIGHT IS OUT IN FRONT OF HOUSE	Non-functioning Street Lights
Street light at Westmoreland St. and the alley behind Radford Ave. is not working.	Non-functioning Street Lights
pick up at alley tree brush	Trash/Bulk Pick-ups
mattresses at back alley, citizen states its been out there for weeks.	Trash/Bulk Pick-ups
A large pothole (we call it The Great Hole to China), and several smaller ones have appeared on Chantilly Street in front of our ambulance bay at the West End Vol. Rescue Squad. As we drive emergency equipment over them to get in and out of the building, damage is caused to the units. I can forward an image if it is necessary. Thank you for your time!	Potholes
Although you closed out the ticket, this street light in the alley BEHIND 4718 Cutshaw has not been fixed.  It is still cutting on and off for period of time.  Must not be the bulb, but a problem with the wiring.	Non-functioning Street Lights
In the alley behind 4716 & 4718 Cutshaw, the alley has a LOT of standing water every time it rains, encouraging mosquitoes to breed and thrive in this area.  Gravel needs to be put down or some other work in the alley to improve this area.	Other
There is a giant pothole that I worry about popping my tires every day. It's on the road and is unavoidable when turning into our parking lot.	Potholes
TREE LIMBS IN THE BACK OF THE ADDRESS AT THE ALLEY.	Trash/Bulk Pick-ups
Tree brush in rear alley	Trash/Bulk Pick-ups
There is yard debris and cut tree limbs that need to be picked up in the alley behind 4702 Radford ave.  There are two piles.  

Thanks	Trash/Bulk Pick-ups
Shrubbery in front of C&F bank at the intersection of Hardy Cash and Coliseum Drive (in front of Sentara Careplex) needs to be trimmed down. Blocking view when turning right off of Hardy Cash to Coliseum Drive	Other
Overgrown lot here on the back end of Maymount Park across from 1811 Hampton Street (City's property)	Overgrown Lots
Please pick up on HASTING DRIVE side of street also.  Already have request for Wainfleet Drive side of street.	Trash/Bulk Pick-ups
Brush pick up needs to be cleaned up in this area.	Trash/Bulk Pick-ups
Bark park	Other
When traveling south on Malvern and crossing West Cary there is no sign or road marking to inform left lane of traffic that that lane is LEFT TURN ONLY. In proceeding straight across Cary I have almost been hit several times by driver in left hand lane going straight instead of turning left onto Cary, THIS IS A VERY DANGEROUS SITUATION.	Other
Along the west side of Hampton Street (1700 and 1800 blocks), adjoining Maymont Park, there are several dead trees.	Overgrown Lots
The fire hydrant at the intersection of New York Avenue and Hampton Street is leaking.	Other
bulk trash pick up furniture bed room set	Trash/Bulk Pick-ups
Queen sized mattress	Trash/Bulk Pick-ups
Tree limbs and yard waste located across the street from this property needs pick up.	Trash/Bulk Pick-ups
Laeaves all blown into alley, 1 foot deep
4600 wythe ave 23226	Illegal dumping
Yard waste	Trash/Bulk Pick-ups
Traffic barricade still here from July 4th street 'closure'	Other
There is a sofa & mattress in the alley behind 2315 W. Broad St.	Trash/Bulk Pick-ups
several street lights in area are out. need repaired asap before jazz festival. some pole#12-78 #29491 ...hampton and pennsylvania	Non-functioning Street Lights
Street sign at intersection Hampton & Pennsylvania sign is wrong sign... Pennsylvania Ave sign is on Hampton St but need to switch the signs to the right street	Non-functioning Traffic Lights
brush pick up at this location	Trash/Bulk Pick-ups
tv and sofa, in the alley	Trash/Bulk Pick-ups
mattress, sofa, tv stand other trash in alley	Trash/Bulk Pick-ups
There are several potholes outside the entrance to the alley between 22nd and 23rd Street on V Street	Pothole
	Overgrown Lots
HIGH GRASS FRONT AND BACK AND BUSHES TO BE CUT DOWN, FRONT AND BACK.	Overgrown Lots
Light out Corner of Rogers Brauers Ln in alley	Non-functioning Street Lights
light bulb need to replaced	Non-functioning Street Lights
LIGHTS ARE OUT IN FRONT OF THE HOUSE AT THIS LOCATION.	Non-functioning Street Lights
There are several large pot hole on Brauers Lane that needs to be filled in from the corner of North 20th Street to North 21st Street.	Pothole
Trash all around rear of house and property	Illegal Dumping
Citizen states there are several potholes in this alley	Potholes
Abandoned house at 1426 N 19th street is growing into my yard at 1524 N. 19th St!	Overgrown Lots
brush to be picked up in alley by trash cans	Trash/Bulk Pick-ups
New side walk was installed one month ago. old part of side walk is sinking and steel side of gutter causing problem snagging tires for residents parking cars	Other
MATTRESS, SOFA, 1/2 OF CHAIR, ETC. LOCATED AT THE END OF THE ALLEY	Trash/Bulk Pick-ups
Household items for pickup in the alley behind this location asap.	Illegal Dumping
citizen requesting a bulk pick-up of tree debris located in the alley	Trash/Bulk Pick-ups
Caller says there is a deep sink hole by the water/gas meter	Potholes
trash in rear piled up from house	Illegal Dumping
sofa, mattress, chairs in the back alley	Illegal Dumping
street light in front of house goes on and off	Non-functioning Street Lights
Request pickup of bulk trash in the back of the property.	Trash/Bulk Pick-ups
Please pick up tree brush	Trash/Bulk Pick-ups
CALL FOR BRUSH PICKUP IN FRONT ADV 7-10 BUS DAYS	Trash/Bulk Pick-ups
Old furniture a computer chair and some plywood located on the side	Trash/Bulk Pick-ups
Bed headboard and railings located on the side towards the back of the property	Trash/Bulk Pick-ups
sofa ready for pick up at curb	Trash/Bulk Pick-ups
Car with no tags.	Abandoned Cars
Trailer in back yard harboring racoons and rodents; Also a camper and old shed.	Abandoned Cars
Four doors and old cabinet in front of this location.	Trash/Bulk Pick-ups
TREE BRANCHES ON THE SIDE OF THE HOME.	Trash/Bulk Pick-ups
CITIZEN CALLED ABOUT TALL GRASS IN THE FRONT AND REAR OF THE PROPERTY. PLEASEFOLLOW UP WITH MR. MELVIN AT (804) 337-1455	Overgrown Lots
Drainiage and flooding seeping from the rear of 5500 Larrymore Road.  DPU Tracking Number is 20020695083	Other
Drainage ditch needs cleaning and recutting to allow water to drain to culvert at the end of field at Redd School	Other
citizen req pickup at the above adress items are located in front of the property	Trash/Bulk Pick-ups
Please pick up bulk items in the front.	Bulk Trash
Animal Neglect, messy and unclean living condition for a dog in the rear	Other
Street light repair at this location.	Non-functioning Street Lights
Pick up a pile of tree debris located in the front of this address.	Trash/Bulk Pick-ups
Please pick up the matress that I have set out next to the supercan in the front of the house.  I would like an email when this has been completed.

Thank you,	Trash/Bulk Pick-ups
Above Ground Swimming Pool in the rear of property is shattered/broken, possible danger to children.  Occupants of property seen throwing water outside.	Open and Vacant Properties
cust states two street lights have been removed at opposite ends of street that needs to be replaced cust states is very dark and high crime are	Non-functioning Street Lights
The road is flooded AGAIN.  Clearly this is a reoccurring issue that needs to be fixed.	Other
Snow melt and runoff have eaten away road shoulder and created large potholes. UPS truck stuck here earlier in week.	Other
MATRESS AND BOX SPRING	Trash/Bulk Pick-ups
Road flooded	Other
Two rolls of carpet	Bulk Trash
large sink hole in front of driveway	Potholes
Please pick up tree brush	Trash/Bulk Pick-ups
Overgrown and dangerous brush obstructing street along Fairway View Rd property line	Overgrown Lots
badly needed street repair in front of 6120 St Andrews Lane	Other
A gas leak repair on jan 7 resulted in a large patch in the pavement adjacent to the Country Club of VA.  Over the last week, the patch has turned into a large sunken pit that is a potential axle breaker.  It's 8-10" deep.  At the minimum, a warning cone should be placed on the spot and the repair should occur asap.	Pothole
Water coming up through manhole in road.  Safety hazard.	Other
Two rolls of carpet	Bulk Trash
Need to put down more ice melt	Other
Need sand or more ice melt	Other
2 Televisions at this location in the alley to be removed Ms. Jenkins 804-677-3748	Trash/Bulk Pick-ups
Brush on curb	Trash/Bulk Pick-ups
tree brush and limbs at curb	Trash/Bulk Pick-ups
	Other
multiple potholes	Potholes
Pick up a pile of yard debris and tree limbs; some of it is in bags the debris and bags are located in the front of this address.	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location.	Trash/Bulk Pick-ups
grass is high	Overgrown Lots
Needs pickup of tree branches; located in the front of property	Trash/Bulk Pick-ups
Tires dumped behind Food Lion need to be removed	Trash/Bulk Pick-ups
citizen called to request bulk pickup at this location; items--mattress, sofa, children's toys, cabinet pieces; location, front curb; Shannon 804--5646628	Trash/Bulk Pick-ups
full mattress set and trash located in the back of the home.	Trash/Bulk Pick-ups
CUSTOMER HAS YARD BRUSH AND SOFA THAT NEEDS TO BE PICKED UP.	Trash/Bulk Pick-ups
REQUESTING TO HAVE YARD DEBRIS PICKED UP IN FRONT.	Trash/Bulk Pick-ups
FURNITURE	Trash/Bulk Pick-ups
Each major rainfall, flooding occurs due to the neglect of this road not having any repairs done to it, just like German School Rd and Midlothian was for years till NBC12 interfered with its reporting. What is the status? Now Citizen Request rejects it due to its multiple requests cause utcarries over year to year.	Other
6-8 potholes "large craters." Primarily on Swanson St.	Potholes
Please pick up tree brush.	Trash/Bulk Pick-ups
large pothole	Potholes
Please remove yard debris in front of home.	Trash/Bulk Pick-ups
Brush is at this location in the front	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location on the side.	Trash/Bulk Pick-ups
brush pickup in the front at this location	Trash/Bulk Pick-ups
Report of multiple overgrown lots within this new subdivision which is making the area look terrible and the citizens would like something done about this.  The property owners have been told by the citizens but have done nothing.	Overgrown Lots
Report of illegal dumping in the ditch in front of the new subdivision at this address where trash is being thrown and left, the trash is reportedly not bagged.	Illegal Dumping
overgrown grass at public easement	Overgrown Lots
Elkhardt Rd From Hull street to the back of Town and Country apartments has large swallow your tire potholes!!!	Other
There is a HUGE and very deep pothole at this spot.  It's fairly easy to avoid without causing a traffic hazard, but it is likely causing a lot of damage to any vehicle that hits it.	Potholes
There is trash in the ditch at this intersection. Flooding occurs. Please clean out the ditch.	Trash/Bulk Pick-ups
Whitehead Road near Hull Street.  Horribly neglected area.  The potholes pretty much continue on the last half towards Hull, and follow Elkhardt Rd through Hull Street.	Other
Mattress, Box spring and two bags of trash on side of home. Customer is handicap.	Illegal Dumping
light is not bright enough for the corner	Non-functioning Street Lights
VEGETATION IN THE DITCH AT THE RIGHT OF WAY. PLEASE GIVE MRS. LESTER A CALL AT (804) 938-0311	Other
high grass along Whitehead Road side of this property	Overgrown Lots
its the lot next to 6432 elkhardt road, cust says its the intersection of whitehead rd and elkhardt rd where the lot is	Overgrown Lots
Large pothole in front of the assisted living home.	Potholes
Pothole(s) on block repaired by roadway has settled and needs to be leveled up with asphalt	Potholes
Next door, the lot, trash, garbage	Trash/Bulk Pick-ups
Vacant lot on or adjacent to 6432 Elkhardt Road belonging to Safe Haven.	Overgrown Lots
there is a lot next to safe haven and it is owned by the same company.  citizen states that the grass is over 12 inches.	Overgrown Lots
High grass along the street	Overgrown Lots
Citizen states that the grass in the ditch is not cut and this lot is overgrown	Overgrown Lots
cut up limbs/branches on side of driveway	Trash/Bulk Pick-ups
yard waste located in the front of the property	Trash/Bulk Pick-ups
Citizen states potholes located directly in front of this location and water is standing in front of driveway.  There are several potholes on this road.	Potholes
There are several potholes going in both directions in front of Henderson MS John Marshall HS.  There have been incidents surrounding John Marshall in the news lately, so this issue should be addressed so as not to cause any more negative press.	Potholes
Caller states there's a bunch of potholes along this whole street that is in need of being repaired.  Caller states the potholes are real deep and can call major damage to vehicles.	Potholes
At least 5 or 6 lights were out when I attended Chris Hilbert's meeting last night.	Non-functioning Street Lights
pothole in street in front of recreation center	Potholes
Customer says grass is too tall in park	Overgrown Lots
There are at least eight street lights out in the parking lot in front of the pine Center! This is where meetings and plays are conducted.	Non-functioning Street Lights
	Non-functioning Street Lights
Garbage, furniture, mattress dumped on Watkins ave and Old Brook Road. Need extra huge bins for the tenants to have something to dump their refuse in.	Trash/Bulk Pick-ups
There are four street lights out entering Pinecamp on the road back to the Pinecamp center	Non-functioning Street Lights
A 98 Mercury Cougar w/o tags has been parked in rear yard for at least 3 monts. Please have owners reove eyesore.	Abandoned Cars
Blue couch located in rear of house behind a red building	Trash/Bulk Pick-ups
CITIZEN CALLED IN AND STATED THAT THERE IS A COUCH LOCATED BEHIND THE BUILDING THAT NEEDED TO BE PICKED UP	Trash/Bulk Pick-ups
trash and debris on lot	Trash/Bulk Pick-ups
high grass and trash	Overgrown Lots
trash on lot	Trash/Bulk Pick-ups
trash on property	Trash/Bulk Pick-ups
CITIZEN CALLED TO REPORT THAT SOMEONE HAS ILLEGALLY DUMPED A TELEVISION IN THE ALLEY BEHIND HER HOME. THE TELEVISION IS ON THE OTHER SIDE OF THE ALLEY - ACROSS FROM THE BACK OF HER HOME.	Illegal Dumping
Caller states there is an abandon car; its a white pick up truck with a trailer in front of this address; its been there for over three weeks; license plate#  wux2957	Abandoned Cars
CITIZEN STATES SOMEONE DUMPED TV BEHIND THIS HOME IN ALLEY	Illegal Dumping
CITIZEN STATES SOMEONE DUMPED TV BEHIND THIS HOME IN ALLEY	Illegal Dumping
Light is out.	Non-functioning Street Lights
Alleyway in need of regarding, very deep holes filled with water.	Potholes
no pole number on pole	Non-functioning Street Lights
Trees/limbs within the Alley between Wickham and Graham Street	Trash/Bulk Pick-ups
tree debris in alley for pick up	Trash/Bulk Pick-ups
IN THE BACK OF THE ADDRESS AT THE ALLEY.	Trash/Bulk Pick-ups
citizen called has debris at curv for over a month	Trash/Bulk Pick-ups
Dubois and Langston- huge sofa sitting on the corner.  Please pick up	Trash/Bulk Pick-ups
	Trash/Bulk Pick-ups
Please pick up tree brush and bulk items on the side	Trash/Bulk Pick-ups
Pothole on Walton between Hawthorne and Chamberlayne is getting deeper and larger.  causing damage to cars.	Potholes
Please pick up tree brush from the storm.	Trash/Bulk Pick-ups
	Other
Please pick up tree brush.	Trash/Bulk Pick-ups
Please pickup trash at curb consisting of limbs and tree parts at 3603 Hawthorne Avenue, RVA	Trash/Bulk Pick-ups
Citizen request pickup of tree limbs located in front of this property	Trash/Bulk Pick-ups
Brush located outside on curb.	Trash/Bulk Pick-ups
brush pick up	Trash/Bulk Pick-ups
brush located in the front on walton ave...corner of brook and walton.	Trash/Bulk Pick-ups
Brush removal	Trash/Bulk Pick-ups
brush at curb	Trash/Bulk Pick-ups
Needs pickup of two chairs; located on the side of the property where trash is picked up	Trash/Bulk Pick-ups
brush on walton st. side of home	Trash/Bulk Pick-ups
Brush on the side on Walton Ave.	Trash/Bulk Pick-ups
Brush, yard debris on corner of Walton St	Trash/Bulk Pick-ups
Please pick up tree prunings located on side of street outside house.	Trash/Bulk Pick-ups
Nearly 2 months since my original report.  Please pick up the brush outside my house.	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location in the front.	Trash/Bulk Pick-ups
Please remove tree brush in front of this location.	Trash/Bulk Pick-ups
Virginia Bluebird Society volunteers would like to request assistance from Parks and Recreation in trimming or mowing back the undergrowth around three of the bluebird houses (Boxes 4, 5, 6)  along the FHP Bluebird Trail to allow access for groups monitoring the boxes.  Boxes 4, 5 and 6 are located along the woodline of southern border of FHP facing Forest Hill Avenue.  A three to four foot cleared area/buffer around these boxes should be plenty. Thank you in advance for your assistance with this issue.	Other
Trash cans sitting out (blue and white) forever-before Thanksgiving last year. Lots of leaves. Needs to be removed	Trash/Bulk Pick-ups
Street light at this location is out.	Street Lighting
	Potholes
streetlight at 34th and springhill does not work, nor does the street light just east of it	Non-functioning Street Lights
LARGE LIMBS AND BRUSH AT THIS LOCATION TO BE REMOVED FROM THE ALLEY	Trash/Bulk Pick-ups
Not sure if this is the exact spot, but the pot hole is shortly after roanoke st. heading towards jahnke rd.	Other
Storm drain inlet (at the end of Springhill Ave where it meets W34th St)is blocked with sediment and debris. The drain inlet is located on the same side of the street as the ballpark of Patrick Henry School.	Other
Every time I walk by here there are more cobbles missing. I assume someone is pulling them up. The problem is only going to get worse until it is fixed. I have reported this issue 3 times with no response.	Other
Tree limbs in alley behind house.	Trash/Bulk Pick-ups
tree debris located in alley behind cust. home.	Trash/Bulk Pick-ups
Slide broken and missing. The slide is gone so there is a steep drop to the ground. There are metal poles sticking out of the ground that are dangerous.	Other
Bouncy ride-on toy toy is missing. The base remains on the ground, there are bolts sticking up from the ground. Someone placed a cone next to it so it's obvious that it's a hazard	Other
We have a pile of yard waste for pick up	Trash/Bulk Pick-ups
Large brush, piled at alley	Trash/Bulk Pick-ups
Sofa and mattress	Trash/Bulk Pick-ups
Wooden frame to a storm door	Trash/Bulk Pick-ups
CITIZEN STATED THAT THIS LOCALITY IS IN NEED OF A PICK-UP IN A NEARBY ALLEY.	Trash/Bulk Pick-ups
CITIZEN CALLED TO HAVE TREE LIMBS FROM IN FRONT OF THIS ADDRESS REMOVED.	Trash/Bulk Pick-ups
Broken swing at forest hill playground. Chains are hanging freely and wound around too bar.	Other
Libby Hill fountains are not working	Other
Going west on Main the first street light past Poe's Pub on the right. Pole #WF50. Light blinks on and off	Non-functioning Street Lights
The electric street light on N. 29th near E. Franklin St. on the side of 2822 E. Franklin St. has burned out. Thanks for replacing.	Non-functioning Street Lights
Gang graffiti on the parkhouse	Other
Grass at least 2 feet tall.	Overgrown Lots
There is a tree down in Chimborazo Playground next to the children's play area. Seems like a hazard to children	Other
CITIZEN STATING THAT DRIVING EAST FROM ROUTE 5 BEFORE TOBACCO LANDING AROUND THE CORNER THE SIGNAGE IS BLOCKED THE GRASS IS OVERGROWN NEAR  HILL  AND ALONG THE SIDEWALK.	Overgrown Lots
Light on south side of E. Main, JUST PAST the alley between 26 and Pear is out.	Non-functioning Street Lights
Street sweeping?? Ever again? Not done since before the bike races last September. The piles of rotted debris are blocking gutter water flow. How about using some of the storm water fees for this?	Other
bulk debris pickup needed on this lot (which is owned by the city)	Trash/Bulk Pick-ups
Light out – pole #WF53. In front of the Fas Mart.	Non-functioning Street Lights
VERY large tree branch fallen behind Chimborazo Playground building.  Has to be cut up to be cleared.  Has been there several weeks.	Other
large sofa in the back of the alley	Trash/Bulk Pick-ups
Citizen states there is furniture in the alley behind this premise that need to be removed.	Trash/Bulk Pick-ups
The sodium vapor light on a light pole in front of 109 N. 29th Street has burned out. Thanks for replacing it.	Non-functioning Street Lights
Large branch fallen in Chimborazo Playground next to playground.	Other
The sodium vapor light in front of 107 N. 29th St. is out. Thanks for replacing it.	Street Lighting
The sodium vapor light across the street from 2806 E. Franklin St. Has burned out. Thanks for replacing it.	Street Lighting
gas lights out on both sides of street due to the storm	Non-functioning Street Lights
Across the street from 2816 East Franklin St. is a non-functioning street light on a power pole. Thanks for replacing the burned out light.	Non-functioning Street Lights
customer needs tree branches needs to be picked up	Trash/Bulk Pick-ups
Grass and weeds over a 14+ inches high	Overgrown Lots
There is a tree located between sidewalk and street in front of 616 S. Nansemond St. that is dying/dead.  Tree needs to be removed and replaced.	Other
Construction /rehab trash, toilets, drywall etc dumped on side of house.	Bulk Trash
High weeds	Overgrown Lots
Brush	Bulk Trash
The alley bounded by Rosewood, Idlewood, McCloy and Beaumont has potholes so large my car can no longer use it without scraping the bottom. One is so large I can lay down in it.	Potholes
Items in alley behind home. Box spring, tables, etc	Bulk Trash
Inoperable vehicle on jackstand in street	Abandoned Cars
Light pole is leaning it might fall at Nansemond & Grant	Other
something in ground with top over it  and it is all pushed up.  Caller said the city was out there a year ago, but it need to be fixed	Other
Tree Limb at Freeman & Grant need to be picked up	Trash/Bulk Pick-ups
This is a private home and the grass needs to be cut. Hedges needs to be trimmed.	Overgrown Lots
LARGE SINKHOLE. NEEDS TO BE ADDRESSED ASAP!	Pothole
Street light keeps going on and off in front of 706 and 704 s Nansemond st.	Street Lighting
Automobile tires dumped on sidewalk at busy stop near intersection of Freeman road and 3400 block of French Street	Trash/Bulk Pick-ups
CITIZEN STATES LOT IS OVERGROWN	Overgrown Lots
Please pick up tree limbs and brush in front of house.	Trash/Bulk Pick-ups
REQUESTING TO HAVE YARD DEBRIS PICKED UP IN FRONT AND BACK OF LOCATION.	Trash/Bulk Pick-ups
Storm Debris in the alley driveway.  It is located in the driveway of 3408 maplewood ave.  It also includes a wood pallet.	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location in the front.	Trash/Bulk Pick-ups
Sidewalk caving in.  This has been reported for 4 years and it has never been repaired.	Other
Street light out at 1632 alaska dr.	Non-functioning Street Lights
Street light out at 1631 alaska dr. Intersection of margrave and alaska.	Non-functioning Street Lights
Please pick up bulk items.	Trash/Bulk Pick-ups
furniture	Trash/Bulk Pick-ups
tire in front	Trash/Bulk Pick-ups
Please pick up 1 tire from this location in the front.	Other
2 huge Potholes at Margrave St between Clarkson and Alaska Dr	Potholes
Street light is out at Alaska and Margrave	Non-functioning Street Lights
2 tires off rim at curb	Trash/Bulk Pick-ups
LARGE RECLINER CHAIR NEEDS TO BE PICKED UP	Trash/Bulk Pick-ups
The light is out on Magade needs repairing. This light is in between Clarkson and Alaska dr.	Non-functioning Street Lights
large and deep pot holes thru-out the 1700 block of Clarkson rd. Many have been fixed in the past but not holding.	Potholes
trip hazard - sunken sidewalk at water meter	Other
potholes	Other
Requesting pickup of a large television and a sofa in the front of the property.	Trash/Bulk Pick-ups
needs bags of leaves picked up at curb	Trash/Bulk Pick-ups
needs debris pick ed at 1624 Alaska dr.	Trash/Bulk Pick-ups
branches at the street	Trash/Bulk Pick-ups
BRUSH AND DEBRI.	Trash/Bulk Pick-ups
I received a ticket while at the park system the officer pointed out I had a band from the park system that was in place  until my court date ... I went to court the judge gave me community service to do and the charge would be dropped  .. I fulfilled the community service and my charge was dropped but I am being told I still have the band against me from  the park system that was supposed to be lifted after my court charge was over with ... The officer pointed out the judge would relive me of my band and my layer did not bring it up in court I mentioned it to my lawyer and she said the park system would have to relieve me from my band ? I have made several attempts to contact the park system and left many messages and never received a call back .. If you could help me with this issue I would greatly appreciate it Thank you Paul Marks 804 625 5290	Other
overgrown lots in the alley of the 1300's block of south meadow street, Richmond, va 23220.  handicapped resident has ramp in back of house and the Care Van has difficulty getting through the alley, without scathing up the care van.	Overgrown Lots
	Other
At Street:  Brush and tree debris needs to be collected.  The items have been there a while.  Referred to Solid Waste from Urban Forestry Team	Trash/Bulk Pick-ups
box springs	Bulk Trash
street lights out and dark since hurricane irene	Non-functioning Street Lights
According to "SeeClickFix" the neighborhood of Westover Hills is located on an island in the James River.	Other
Citizen needs a living room set picked up	Trash/Bulk Pick-ups
trees branches for pickup	Trash/Bulk Pick-ups
yard waste located in the front of the property	Trash/Bulk Pick-ups
brush and limbs located in the front of this address	Trash/Bulk Pick-ups
in front needs to be repair	Non-functioning Street Lights
street lights out in the 6000 block of zurich rd about 3 lights are out. please investigate.	Non-functioning Street Lights
Citizen said its pitch black in this neighbor and they need their light replaced.  Janet Porter 80-912-1379	Non-functioning Street Lights
Pick up a bedroom set,  desk, table, etc. that is located in the front of this address along side the street.	Trash/Bulk Pick-ups
Farmbrook Division  wants a call ahead to explain 804 869-0215	Overgrown Lots
Lot is overgrown with dead grass and weeds.neighbor reported that a fox was hiding out in these weeds.	Overgrown Lots
HIGH GRASS IN FRONT AND BACK.	Overgrown Lots
citizen would like to have some brush and yard debris picked up from the front of the home curb area.	Trash/Bulk Pick-ups
PLEASE PICK UP A COUCH AND DEBRIS ON SHADYBROOK LANE. THE HOUSE THE COUCH IS FRONT OF IS 2234 SHADYBROOK LANE.	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
PLEASE PICK UP A COUCH AND DEBRIS ON SHADYBROOK LANE. THE HOUSE THE COUCH IS FRONT OF IS 2234 SHADYBROOK LANE.	Trash/Bulk Pick-ups
intersection of shadybrook ln and bywood ln	Potholes
Needs pickup of brush, branches and limbs; located in the front of the property	Trash/Bulk Pick-ups
customer would like brush picked up located in the front of the property...	Trash/Bulk Pick-ups
Needs pickup of brush and limbs; located in the front of the property	Trash/Bulk Pick-ups
NEEDS BULK PICKUP	Trash/Bulk Pick-ups
furniture items, junk located out back.	Trash/Bulk Pick-ups
Please pick up tree brush.	Trash/Bulk Pick-ups
yard waste	Bulk Trash
Pothole so deep you can see China.	Pothole
Please pick up tree brush at this location.	Trash/Bulk Pick-ups
Please remove the stacked washer/dryer and the dishwasher (broken appliances) from the Spokane Street side of the property.	Bulk Trash
tree limbs behind first house in shadwell alley off wisteria (4800 leonard)	Bulk Trash
Brush is located in the back alley where trash is picked up.	Trash/Bulk Pick-ups
Two box springs (one across alley), yard waste/debris, scrap wood, wood doors located in alley.	Trash/Bulk Pick-ups
