sentence	label
	Property - Tall Grass / Weeds
Dangerous trip hazard along sidewalk on J St across from Marshall Street, in ROW on N side.  Water dept flag next to hole.  Been here since last fall.	LTU General
Westbound NEVER gets a green turn arrow. Ever.	Traffic Signal Concern / Signal Burned Out
Theres a tree obstructing the view of the light at the intersection of Old Cheny and S 34th St. West bound its the signal on the right. Traveling Northbound on S 34th its the South facing light on the left. Two lights are.out of view here.	Traffic Signal Concern / Signal Burned Out
Hi. There's been a couch on the back porch of this house for months getting soaked with rain. It needs to be thrown away before rodents move into it for the winter.	Residential Property Maintenance
Center section on Randolph	Pothole
backyard and alley way 5 plus foot weeds.	Property - Tall Grass / Weeds
There is a pothole at NW 48th and W. Knight.	Pothole
Motorcycle plate: tsa566.   Location: 27th and J streets northbound at 4:40pm 6/18/18.           Don't know if you can do anything but this motorcycle drove between cars (on the center line) and ran a red light. Extremely terrifying as a driver.	Police – Speeding Vehicle
junk acura still parked improper registration	Unaddressed Concerns
2 vehicles parked in same block for 2 weeks. white car and grey one	Vehicle - Junk, Abandoned or Improper Registration
street has been repaired in same spot multiple times and it is once again a hazard in the road.	Pothole
purple Hyundai hasn't moved in weeks	Vehicle - Junk, Abandoned or Improper Registration
purple Hyundai hasn't moved in weeks
Did Jane Smith Registered user Close this concern?	Vehicle - Junk, Abandoned or Improper Registration
This is a busy street with a huge hole that has never been fenced properly for days now with children everywhere and this is just one of dozens in this area along with garbage and equipment and trucks with no cones and no identification on who there with	LTU General
3 or 4 pot holes just west of 1st street on Dawes at bottom of driveway and middle of street	Pothole
This red SUV has been parked here for months. plate number 11 -N433	Parking - For over 24 Hours on City Street
	Parking - For over 24 Hours on City Street
Concrete sink hole at intersection	Pothole
This property ALWAYS has junk vehicles sitting on and in the grass. Not only is it an eyesore for the community, but i'm sure EPA would not be happy that these vehicles are also leaking fluids into the soil. Vehicles are also parked on street for over 24 hours at a time. With so much traffic on this street, it is hard to get through.	Vehicle - Junk, Abandoned or Improper Registration
Sidewalk not shovel	Snow - Report unshoveled sidewalk
black car in same spot 3 days	Vehicle - Junk, Abandoned or Improper Registration
these vehicles have been parked for over 24 hours plus there is a parking ban and this street is a bus route	Parking - For over 24 Hours on City Street
Pretty sure this property owner has never shoveled their sidewalk. I reported it multiple times last year as well.	Snow - Report unshoveled sidewalk
Gang graffiti all over the back of two four stall apartment garages, also on the light pole and the sidewalk	Graffiti
	Snow - Report unshoveled sidewalk
Green  older  Land rover  been parked on corner of four way for three weeks	Parking - For over 24 Hours on City Street
Large dip in the northwest corner of the intersection of Fleetwood Drive and S 63rd Street.  Can cause low-lying cars to bottom out.	Pothole
Ford Ranger with trailer parked on S 66th street for 4 - 5 days.	Parking - For over 24 Hours on City Street
Construction crews left about 2 wheelbarrow full of dirt on road right next to storm drain. Half of it washed down the storm drain this last rain/snow. Other half is still there.	Mud in Street Due to Construction
We have a street light out due to impact of  tree limbs the light is on the property line of 6140 S richland cr	Street Light Problem (Not Traffic Signal)
car parked in front of the house for weeks without ever being moved	Parking - For over 24 Hours on City Street
66th and deerwood dr, northwest corner.  Two trucks have been parked near the corner for several months, one has a flat tire.   I walk my dogs by here all the time and I can say they do not move.  Thanks	Parking - For over 24 Hours on City Street
Tree blocks sidewalk.  Very difficult to get by with stroller or wheelchair.	Tree Issue
the weeds which some might be noxious are over four feet tall. Trees  un trimmed and over sidewalk  yard is only cut every 40 days or so. All neighbors have had increased  rodent issues  and weed issues because property is unkept	Property - Tall Grass / Weeds
Several medium sized potholes just north of the intersection of Blackbird and Fleetwood	Pothole
62nd Street, Tanglewood Street, Tanglewood Court did not get plowed and are now a huge icy mess. Some melting but we need it plowed so the melt can go somewhere. Please	Icy Street
Tanglewood Street and Tanglewood Court were not plowed. Now are huge mess.	Snow - Report unplowed street
Vehicle parked left side to curb for a week without being moved. On 61st st at the intersection with Robin Rd	Parking - For over 24 Hours on City Street
Home is a rental and has weeds and yard debri  and has not been mowed yet this year  Neighbors are complaining	Property - Tall Grass / Weeds
section of sidewalk has a half inch or more rise on each side of two panels  and is causing a tripping issue with elderly walkers in the neighborhood	Sidewalk - Request inspection / repair
Neighborhood Hotline caller:
Karen Carr (guessing at spelling), 402-617-8898, she called on Thursday,  05/17/18.
Her concern: 
A tree on the property "broke" last summer. The residents have finally cut the tree limbs off, and they have laid the branches out along the sides of their yard. 
Opal notes:
Caller appears to be concerned that the branches will just be left in the yard long term.	Zoning and Construction Codes Issues
dead squirrel in the street	Animal - Dead Domestic Pet Pick Up
Curb at driveway is broken on both sides and have holes that collect water.	Curb or Gutter - Request inspection/repair
	Property - Tall Grass / Weeds
owner of a black honda parked in front of  6120 s richland cr  is causing a safety and traffic flow issue and has been parked in the same location since july 2nd.	Parking - For over 24 Hours on City Street
Pothole at intersection	Pothole
We have ATLEAST 5-6” of snow in our cul-de-sac & neighborhood.  It’s difficult to maneuver.  Also, when they do plow our circle, they never get close enough to the curbing.  Always 5’ away!  Hopefully, we get plowed today.  Thanks.	Snow - Report unplowed street
Another bad area is 30th and Laredo intersection and Laredo from 27th to 30th.  If the person salting  Williamsburg Drive yesterday would’ve just kept going around the corner the issue would’ve been moot.  It’s almost impossible to make the turn and with more snow coming it needs to be addressed.	Snow - Report unplowed street
Laredo drive from 27th to 31st is a sheet of ice. 31st to Chishom black ice	Icy Street
Very Icy	Icy Street
The dark blue/black Chevrolet sedan has not been moved since early last week's snowstorm. The vehicle has not been moved since the snowplow cleared Coronado Dr. The vehicle has the spare tire mounted on the front driver's side.	Parking - For over 24 Hours on City Street
3019 Alamosa Drive Camper blocking sidewalk for over 2 months.	Parking - In City Right of Way
A large Yew-type shrub is growing next to the public sidewalk near the lot line between 2846 Sedalia and 2840 Sedalia Dr. The shub is blocking three quarters of the public sidewalk.	Residential Property Maintenance
	Property - Tall Grass / Weeds
snow not cleared on either sidewalk on corner lot	Snow - Report unshoveled sidewalk
snow not cleared on sidewalk after past 2 storms	Snow - Report unshoveled sidewalk
HUGE potholes on/by railroad tracks on NW 12 Street (right by NE State Patrol office). Thank you	Pothole
A large branch on a locust tree was hit by a semi and is hanging low in the street. Thank you branch is less than 4 feet above the street, and blocks half of the street.	Tree Issue
The street light on Coronado Dr. between 2831 and 2841 keeps going off and on during the night.	Street Light Problem (Not Traffic Signal)
very icy. needs help asap!	Icy Street
Lots of pot hole from 30th briarosa north to Jane Lane	Pothole
There are numerous fairly large potholes just past the intersection of Pine Lake Road on 29th St. on both sides of the island.  They have been reported but not addressed.	Pothole
sidewalk not cleared. Has not been clearing all winter	Snow - Report unshoveled sidewalk
The sidewall ramp from the curb to the main sidewalk is cracked and settled in two spots.  This is a safety hazard and possible tripping problem to pedestrians.  This is a corner lot residence with sidewalks running along Pueblo Court and Sedalia Dr.  There are sidewalk slabs that have sunk along both streets causing a tripping hazard and safety concerns for pedestrians both in the circle and along Sedalia Dr. Sidewalk slabs have sunk along Sedalia Dr. due to settlement of ground after sewer replacement in the terrace by the city. An adequate amount of soil was not replaced after the repair creating a sinking in the terrace and subsequently the sidewalk.	Sidewalk - Request inspection / repair
sidewalk is never cleared	Snow - Report unshoveled sidewalk
Tree branch over Woodsdale Blvd. about to break.	Tree Issue
Large pothole	Pothole
The hills on Lafayette from 27th to 25th are very icy & dangerous to drive.	Icy Street
	Unpaved Street or Alley - Rock or Grading Request
	Icy Street
When trying to cross 27th street from Woodsdale there are bushes in the right of way that block traffic coming from the right. When you look left there is a tree with low hanging branches block the view to the left.	Landscaping in Right of Way
The pothole is in the Southbound lane near the curb & gutter.	Pothole
Pothole on woodsdale blvd westbound right at the intersection of 27th.	Pothole
	Pothole
tire eater!	Pothole
This photo was taken last March. I forgot to take a more current photo.  We have lived her 3 years and got considerably worse over time.  Thank you.	Sidewalk - Request inspection / repair
In the Southbound lane between Lafayette & Woodsdale.	Pothole
The intersection closure at 27th and Van Dorn has increased traffic (many speeding) along Woodsdale and the surrounding neighborhood streets. It would be awesome if we could have some police presence during the morning and evening rush-hour (or signage?) to calm the traffic along Woodsdale. Thank you, LPD!	Police – Speeding Vehicle
There is a pothole & some heaving in the street. When large trucks drive over the areas- the foundation of our house shakes.	Pothole
Cedar Ave from Woodsdale to High Street, and High Street are solid sheets of ice. Driving is very unsafe, as we slide from side to side in our car, in and out of our drive way and into the intersections. We would appreciate sand, salt, ice melt or anything that would help with this safety issue.	Icy Street
Northbound lane of S 27th, just south of Royal Ct. Thanks!	Pothole
This light will not stay on at night.	Street Light Problem (Not Traffic Signal)
This light will not stay on at night.	Street Light Problem (Not Traffic Signal)
Pothole in Northbound lane of 27th just south of Woodsdale. I lost 2 tires on my passenger side to this.	Pothole
	Icy Street
	Sidewalk - Request inspection / repair
tree fallen in road 52nd and Adams	Tree Issue
North Hazelwood Drive is terrible.  It is a curved road on a hill.  Many cars have lost control and have bounced off the curb and even jumped the curb and ended up in lawns.	Icy Street
Very icy, entire neighborhood, unable to stop going down hills	Icy Street
Overflowing trash cans, outside of house, by the curb. Have been there for 3 weeks now.	Property - Garbage - Neighbor's Yard
The 400 block of Teakwood is completely ice covered and very slick.	Icy Street
The 400 through 600 blocks of Cottonwood are completely ice covered and very slick.	Icy Street
The 200 block of Cottonwood is completely ice covered and very slick.	Icy Street
Big antenna not secure.  It is anchored to a chain fence. We are worried it will fall and hurt someone.	Zoning and Construction Codes Issues
Maroon Van	Vehicle - Junk, Abandoned or Improper Registration
2 areas  - 1 in front of house that is raised; 1 to the north of garage that is sunken down.	Sidewalk - Request inspection / repair
Silver Grey Honda CRV parked longer than 24 hours	Parking - For over 24 Hours on City Street
Red Ford Ranger parked in same spot for longer than 24 hours	Parking - For over 24 Hours on City Street
Large bunch of branches. Will need more than pickup bed to remove. See photo	Tree Issue
Street light near 210-220 sycamore stays on during the day	Street Light Problem (Not Traffic Signal)
	Icy Street
Someone hit the street light outside my house.	Street Light Problem (Not Traffic Signal)
4 door red suburban flat tires doesn't look like it's been moved for awhile	Vehicle - Junk, Abandoned or Improper Registration
red 4 door Chevy suburban nebraska plate uub101.  flat tires. hasnt moved in weeks.	Vehicle - Junk, Abandoned or Improper Registration
concerned for a fox, appears to have something around its neck	Parks & Recreation Department - General
Two huge potholes int he right lane on northbound 84th street took out one of my tires early this morning.  Could not avoid hitting it and no place to go.  Tow truck indicated 10 other people were impacted yesterday at the same spot.  Will be filing claim against the city	Pothole
Potholes both North and Southbound lanes from just North of Van Dorn to entrance to Allstate Life	Pothole
So i was going north on 84th between rockledge and van dorn and hit many of the unavoidable potholes that take up the whole lane and it popped one of my brand new tires because it was so bloody deep.  Why doesnt the city of Lincoln take this seriously? It's bad going both north and south. I expect the city to replace or repair my tire. But that wont happen since there is not money for road repair let alone a tire.	Pothole
Several large potholes in right lane of northbound 84th when approaching Rockledge.	Pothole
Bunch of potholes that are extremely dangerous	Pothole
Extremely icy street. Easily lose control going at slow speed. Cars parked on street and mailboxes on sides cause additional hazard when no control. Requesting road to be treated for ice.	Icy Street
Please sand icy street.	Icy Street
Several pot holes on 79th st in front of Lux Middle School	Pothole
Steep slope and icy	Icy Street
Street is a sheet of ice. Cars unable to get up the hill	Icy Street
Roots in an Ash street tree have popped up a panel/section of sidewalk in front of 3212 Crown Pointe Road. I am request replacement of that section.	Sidewalk - Request inspection / repair
84th and rockledge 3 bad potholes	Pothole
3011 and also 3031 Pointe Circle have potholes at the end of the driveways.	Pothole
Cycles on and off	Street Light Problem (Not Traffic Signal)
Outside northbound lane just south of rockledge a cluster of massive craters.	Pothole
Potholes in all lanes south and northbound from Pioneers to O street on 84th....Many are big enough that people are swerving into another lane to miss.  This is creating multiple safety concerns for many vehicles.  Please fix with a sense of urgency before someone gets seriously hurt or vehicle damage occurs.	Pothole
HUGE POTHOLE ALL THE WAY ACROSS THE NB LANES	Pothole
From rockledge to south  st, northbound, both lanes.	Pothole
Huge deep potholes , one right after the other and a large crevice in the left lane for a block holes and crevices too many to count in right lane all the way down 84th from Old cheney  past A st , this ruined my tire and wheel this morning and i will be filing a claim with the city for damages to my vehicle	Pothole
The branches of the tree in the front yard are very low and hanging down over the sidewalk. These need to be trimmed immediately as they are an obstacle for day walkers and for children riding their bikes. The branches are covering area of approximately 4 feet. There are numerous trees on this street that need to be trimmed by the forestry dept. that haven't been but HAVE been reported in June.	Landscaping in Right of Way
	Curb or Gutter - Request inspection/repair
	Snow - Report unshoveled sidewalk
around mailbox is in need of some TLC.	Property - Tall Grass / Weeds
Randolph from 56th Street to Eldon is solid ice. Cars are sliding down the hill and out of control when going East.	Icy Street
	Icy Street
USPS reporting accumulation of ice on 800-1000 block of Mulder Dr.	Icy Street
hasnt been moved in weeks.  flat tire.  white Chevrolet pick up	Vehicle - Junk, Abandoned or Improper Registration
On 10/22/17 I requested repairs from Randolph to Ferndale (past 846 Mulder Dr.) which you promptly sent your "cost saving" truck.  It didn't last a month.  Putting loose gravel on roads is a terrible idea.  I know 3 people that dropped their motorcycles due to loose gravel last fall.  I also ride & don't want to meet the pavement trying to get to my driveway.  Please repair this section of Mulder Dr. so that it lasts.  Thank you.	Pothole
There is a large pothole and several small ones, where the street asphalt meets the concrete curb at 919 Eastridge Drive.	Pothole
This corner was excavated a couple of weeks ago. the repair job was poor and had left poor drainage that was not there previously. please fix this.	Curb or Gutter - Request inspection/repair
	Snow - Report unshoveled sidewalk
	Snow - Report unshoveled sidewalk
I submitted this for the second time last week.  It was closed with no repairs or results.  This is my 3rd request.  I've attached pictures so you can see the work or lack thereof yourself.  I would appreciate this stretch of Mulder Dr. be repaired properly.  Thanks.	Pothole
Large red Semi Tractor parks every day facing the wrong direction, leaking oil on the street & leaves it running causing air & noise pollution.  Yesterday it ran for 2 hours.  License 200728.	Parking - Oversized: Truck, Tractor, Trailer or Mobile Home
Nobody can stop at the stop sign at the corner of Randolph and Lyncrest. I've witnessed 3 near misses with vehicles sliding through the sign	Icy Street
Street light not coming on after dark...	Street Light Problem (Not Traffic Signal)
Two sump pumps, from the same house, are being discharged into the street. One out of the curb, one out of a hose. In the winter this creates a huge icy intersection where it is an inconvenience for pedestrians. For cars, such huge ice potholes form, you can bottom out your car on them. This street was just redone along with many portions of the sidewalk, I was hoping the sump pump line under the walk would be removed.	Icy Street
Pius X high school students leaving school speed down Eldon Dr. everyday between 3pm-4pm. Most days there are close calls at intersections because cars are going so fast.	Police – Speeding Vehicle
Pot hole in front of driveway.	Pothole
I tripped & fell on this last night & the UPS driver just tripped over it.  My neighbor says he has turned this in before with no results.   Please repair before someone gets hurt.  Thank you.	Sidewalk - Request inspection / repair
Homestead Court is a culdesac and it has not been plowed.  Residents are getting stuck on the street.	Snow - Report unplowed street
This street light is in my front yard. The little plate at the bottom of the pole that accesses the wires inside the pole is off and laying on the ground by the pole. This was removed by a sub-contractor of ALLO when flagging my yard for burying their cable, but the plate didn't get replaced correctly. Could someone please come to secure this plate before kids or animals get to the wires. Thank you. If questions, my name is Deanna Bahr, 402-435-8841.	Street Light Problem (Not Traffic Signal)
A City maintainer and truck came by which is great after this last snow but did not plow curb to curb, like they did twice before this year and have for many years. No cars were on the street but they did not plow to the west curb as they did the east side. Now the Post Office since us a card telling us they need it plowed so they can deliver mail. Can you see that this is done as it has always been done. 
Thanks
Kate Heng
402-873-2840	Snow - Report unplowed street
Been this way for several weeks older folks here cannot go to store, doctor or anywhere unless they have a 4x4 to travel on public street. Which most do not have.
Please come by and at least look maybe get some salt/sand on it.
Thanks
Katherine Heng 
402-873-2840	Icy Street
been icy since Jan 17th, cannot get out to go to store or doctor please come look and/or put salt/sand on it..
Thanks	Snow - Report unplowed street
Annoying dog is always barking.  They need to be ticketed.	Animal Control - General
Enterprise drive is extremely icy it’s hard to stop before entering N27. Please salt or sand if possible. Thanks	Icy Street
Needs a lot of attention. Lots of large holes and makes extremely difficult to drive on. Very rough on vehicles.	Unpaved Street or Alley - Rock or Grading Request
Hole in road on the left side of the left northbound lane as you're going down the hill. The location on the map pin is very approximate.	Pothole
	Property - Tall Grass / Weeds
North American Martyrs School has pick up traffic blocking traffic in several areas and also blocking access to driveways during their drop off and pick up.  I have seen several close calls to vehicles and to children. Even in their parking lot. Not as safe as recent years.	Parking - In City Right of Way
	Pothole
	Pothole
Mid block on Isaac Dr. near the entrance to North American Church parking lot.	Pothole
The southern RR crossing on NW 12th St in both northbound lanes is one giant pothole on both sides of the RR tracks.	Pothole
In the westbound lane of Issac Dr just west of the intersection of NW Fairway Dr	Pothole
Deep pothole at the corner of Isaac and ME Fairway	Pothole
Bicycle crossing sign has fallen off pole	Sign - Report damaged or down
this road stretch is way rough now with new apartments complex. heavy trucks have cause d the east lane to be very very rough	Pothole
Mud in the street from track out.	Mud in Street Due to Construction
Pothole and damage on northeast corner	Pothole
About 300' north of Isaac Drive on NW12th St. the culvert appears to be failing and the pavement is broken and settling in both lanes.	Curb or Gutter - Request inspection/repair
	Snow - Report unplowed street
Doesn't appear city has treated, pretty slick	Icy Street
wrecked car with flat tires sitting in road for several weeks	Parking - For over 24 Hours on City Street
White Toyota SUV #VLP 350 been parked on this street over three weeks and hasn't been moved.	Parking - For over 24 Hours on City Street
Pothole	Pothole
Pothole at intesection as well as on W Greenfield	Pothole
In the middle of this intersection.	Pothole
There are potholes all along Thunderbird Blvd on both sides of the divided Blvd.  Thanks for repair!	Pothole
Broken curb

Gloria Mason
402.421.9116	Curb or Gutter - Request inspection/repair
ASPHALT IS BREAKING UP AND HOLES ARE IN THE STREET GOING WESTBOUND FROM APPROX 1220-1200 THUNDERBIRD BLVD. BIG HOLE NEXT TO ISLAND BETWEEN THE TWO DRIVEWAYS. A VEHICLE TYPICALLY PARKS THERE FORCING CARS TO DRIVE RIGHT IN THE HOLE.	Pothole
Any plans in the near future for replacing the merry-go-round that’s been gone for over a year?	Parks & Recreation Department - General
side walk has a few cracks and heaves that could possibly be deemed unsafe	Sidewalk - Request inspection / repair
One giant hole, several holes...actually both sides of Thunderbird have broken areas of asphalt.	Pothole
Big pothole and a couple of smaller ones near on Thunderbird Boulevard, south side close to the corner of 14th Street.	Pothole
Pothole is large on Thunderbird and also multiple on Galloway avenue which is same neighborhood	Pothole
GIANT pothole in front of 1331 Thunderbird, other holes around it and all up and down asphalt on both sides of Thunderbird Blvd.	Pothole
Two very large tree hat have big heavy branches hanging way over the street.  They need cut down before they fall on someone or fall on a car parked or passing by.	Tree Issue
House on the corner has weeds all over the corner plus they pile their  brush all around the trees.  It has become difficult to see cars coming from the south without going out into the intersection.  AT least prior we could see between the trees	Property - Tall Grass / Weeds
Large pothole in parking lot of Col. Densmore Park.  1st stall after handicapped stall.	Pothole
Heading south on 14th as you approach Aberdeen intersection, snowplows took out curb for 3' section	Curb or Gutter - Request inspection/repair
The entire street of Thunderbird Blvd has pot holes up and down it. Please inspect and repair. Thanks!	Pothole
	Police Department - General
PLATE:  VXG 386
HAS NOT MOVED FOR MORE THAN 2 WEEKS	Parking - For over 24 Hours on City Street
MULTIPLE LARGE AND DEEP POTHOLES ALONG THE WEST SIDE OF NW 50TH STREET STARTING AT 4100 NW 50TH NORTH TO W. METZGER.	Pothole
The tree on city right of way has a huge crack in it and looks like it is going to fall at any time. It’s an odd looking ash tree. You all took out the tree across the street but not this one.	Tree Issue
PLATE:  ULF 605
BURGUNDY CAR
HAS NOT MOVED FOR MORE THAN 2 WEEKS	Parking - For over 24 Hours on City Street
TALL GRASS, TALL WEEDS, JUNK ITEMS, APPLIANCES IN YARD	Property - Tall Grass / Weeds
3 huge holes in the street. I reported this on May 9th.  At that time it was a duplicate that someone reported 11 days prior to the ninth.  Today someone reported it 6 hours before I reported it.  So much for being repaired in 5 business days!!!  So now that it has been reported 3 times, can someone please make it a priority????	Pothole
Uyp861. Been sitting several days.	Parking - For over 24 Hours on City Street
On me 51st there is a guy with a maroon grandma and a black Jeep Grand Cherokee that have been parked in the same location for two months.   He also has 2 unlicensed vehicles in his back yard. One is a trailblazer and one is a 2wd Chevy pickup.	Parking - For over 24 Hours on City Street
40.849652, -96.790900  on east side of NW 52nd street just north of W. Benton intersection.  street light not working.  thanks!	Street Light Problem (Not Traffic Signal)
Back yard has very tall grass that has not been mowed this season causing a mosquito infestation.	Property - Tall Grass / Weeds
PLATE:  UUL OR VUL 504
SILVER HYUNDAI SONATA
HAS NOT MOVED FOR MORE THAN 2 WEEKS	Parking - For over 24 Hours on City Street
PLATE:  UYT 805
HAS NOT MOVED IN MORE THAN 2 WEEKS	Parking - For over 24 Hours on City Street
Tree appears to have been slid into due to icy road	Tree Issue
There are very big potholes going towards O st at NW 48th and west knight dr and then going towards Arnold elementary school on both sides	Pothole
Vehicle break-in Jeep, nothing stolen, nothing damaged.	Police Department - General
Very large pothole on NW 54th Street	Pothole
This car has been parked in the same spot for over 4 days blocking our mailboxes, the elderly people cannot get access to their mail.	Parking - For over 24 Hours on City Street
There are two huge potholes at the corner of nw 54 and Castle Cir.  It is getting bigger and bigger.  I see it was reported 11 days ago as well and still nothing has been done!!!!	Pothole
PLATE:  VVE 739
BLACK FORD FOCUS
HAS NOT MOVED FOR MORE THAN 2 WEEKS	Parking - For over 24 Hours on City Street
Lawn getting too tall	Property - Tall Grass / Weeds
With summer here, this corner of Brummond is seeing increased traffic and high rates of speed through the road curve. Problems occur usually between 4:00 PM and 6:30 PM on weekdays.	Police – Speeding Vehicle
I’ve seen several cars struggle right in front of my house this morning. I’m on a hill. I’ll have a LPS bus stop here Tuesday.  I can see cars struggle going up and down my street and just sliding last night and this morning	Icy Street
Streets in this area are incredibly slick. I saw a multi-vehicle accident at this intersection yesterday and I see two damaged mailboxes down the street now. A third mailbox appears to have been hit further south. Please attempt to peel up the ice using a motor grader or similar, and then apply ice melt.	Icy Street
Extremely slick	Icy Street
Property has yard that has not been maintained in four weeks.	Property - Tall Grass / Weeds
This is actually the opposite of a pothole, the ground has heaved up where the road meets the drive into the mall.  it's the southernmost drive going into area by Starbucks.  My daughter's car scraped as she pulled in and she said yesterday her friends had too, today she was able to see the problem.	Pothole
The street is sinking at the bottom of driveway, causing a hard “bump” while driving through the transition.	Curb or Gutter - Request inspection/repair
South 27, south of Old Cheney in southbound lane, western lane, multiple potholes over several blocks	Pothole
White Ford Mustang parked in the driveway for over a year with no plates. Never has been registered.	Police Department - General
	Property - Tall Grass / Weeds
Property owner fails to mow/maintain. LLC owning property has been notified by local home owners for 14+ days of extreme growth in lawn. Field behind rear drainage pipe to the north end of property is over 16 inches in height. Recommend mowed grass be removed; dead grass of this height will clog and block local neighborhood drainage (has caused record flooding for two houses just west of lot in past 12mos).	Parks & Recreation Department - General
Potholes in eastbound lane of Porter Ridge between 27th Street and 28th Street.	Pothole
Potholes in front of sidewalk curb cutouts at both the southwest and southeast corners of the intersection at Brummond Dr and Sissel Rd.	Pothole
Red 4-door Chevy sedan, Nebraska license plate VBM764, parked at this location for months. Sits covered in snow until it melts. Doesn't ever seem to move.	Parking - For over 24 Hours on City Street
Hello. I live in the Porter Ridge neighborhood and the lights heading into the neighborhood (Porter Ridge Rd) were recently updated on 27th Street. The lights now include a turn light but the turn light is never green. We turn left (east) onto Porter Ridge Rd every night between 5:30 and 6. The traffic is very heavy, and between the hill that traffic comes over heading north, people trying to turn west, and the right turn lane for the northbound traffic, that left turn can be tough and quite a blind spot at heavy traffic times. My question/concern is that there is now a left turn light, but it is never green. It would be very beneficial if it would at least work during the peak hours in the mornings and evenings during the week. Please take this into consideration.	Traffic Signal Concern / Signal Burned Out
7525 Brummond Dr	Pothole
Property owners have piled garbage in front of their house for months. Old shovels and wooden crates have not moved since June.	Property - Garbage - Neighbor's Yard
Pothole and long crack in eastbound traffic lane of Porter Ridge Rd between S 27th St and S 28th St.	Pothole
HUGE LONG POTHOLE IN FRONT OF THE MAIL BOX AREA	Pothole
Murky ponding water	Health Department - General
Better description of location.  
 Hwy 2 near 70th.	Animal - Dead Domestic Pet Pick Up
We were heading north on 70th St. wanting to turn east on Highway two which there is no turn lane and the red light was there forever and ever and ever and ever. Since there was no turn lane we couldn't turn right had to wait for the car ahead of us, but the light was so long, too long.	Traffic Signal Concern / Signal Burned Out
Southbound 70th St lane closure measures approaching Hwy would benefit from safety improvements. The Left-land closed sign is obscured by a tree, and the cones themselves appear abruptly as you make the bend, risking mid-speed, last-minute merges. It would be far safer to begin the lane closure further north, before the bend, where visibility is high.	LTU General
I noticed this box on the corner of the Lincoln Berean Church Property.  Didn't know what it was, or who it belonged to.  Thought you might know and let me them know its condition.  Thank you, Mark Rock	LTU General
very slick heading south on S 70th st just before Hwy 2.  There was no way to stop and just about went into Hwy 2 traffic.  The car behind me also did a full circle spin	Icy Street
A right turn lane is needed here for vehicles turning right onto 70th from Hwy 2 to head south.	Unaddressed Concerns
yellow light out	Traffic Signal Concern / Signal Burned Out
Crotch rocket motorbikes frequently racing on 70th, 84th, and Old Cheney. Occurring past 9pm. Creating noisy conditions and speed safety issues for drivers and residents.	Noise Complaints - Commercial | Industrial
WAYYY more than 10 people up at the check in center.  Very disorganized. Staff and customers are at risk. Cramming people right in front of the door to check in. Definitely not following the 6ft rule.	Covid-19 Public Gathering Concerns
The humane society allowed 20-30 to be in the little vestibule while waiting for interactions as they wouldn't allow them in the building.	Covid-19 Public Gathering Concerns
when driving northbound on 70th on the east side of the road there are 8-10 streets lights that aren't working.  from highway 2 northward.	Street Light Problem (Not Traffic Signal)
Street lights out at the intersection of 70th and HWY 2 and on 70th from HWY 2 to Old Cheney Rd at 5:30 am and 7:00 am	Street Light Problem (Not Traffic Signal)
	Covid-19 Public Gathering Concerns
There is a pair of potholes right where you go to turn into the lot between the bank and the still.	Pothole
There is a pothole in this lane as you go to turn onto hwy 2 going west.	Pothole
Just past HWY 2 on 70th Southbound. Right lane.	Pothole
Pothole in the northbound left turn lane. About where it meets the highway.	Pothole
Ally way is rough and vehicles are bottoming out because of rough track	Unpaved Street or Alley - Rock or Grading Request
	Pothole
Abandon home, Broken windows, tires and trash all over property.	Zoning and Construction Codes Issues
doesn't mow.  weeds.  just looks silly unlike the rest of the kept up lawns around the neighborhood.  front and back yards are tall	Property - Tall Grass / Weeds
	Property - Tall Grass / Weeds
Graffiti on both sides under bridge.	Graffiti
can't go more than 5mph on this street for fear of sliding into traffic on 27th Street. Sumner at, pepper street, and all surrounding streets are just as bad. could quite literally ice skate on these streets.	Icy Street
ALL OF LINCOLN CITY SIDE STREETS ARE ICED OVER AND SLICK ENOUGH TO ICE SKATE ON LIKE A GUY DID IN NW LINCOLN OFF W PARTRIDGE LANE. PLEASE HELP!	Icy Street
This property has John Kline everywhere. There are tires on the front porch and throughout the property. The property was on fire many years ago and has been abandoned.	Property - Garbage - Neighbor's Yard
Very thick ice at the corner which is on a slope. Very hard to stop evening when driving slow.	Icy Street
Arlington Avenue from 27th to Jefferson Avenue is very icy and a hill.	Icy Street
Mustang parked illegally in my private driveway, preventing me from parking in my own drive	Parking - For over 24 Hours on City Street
This area is very overgrown and needs to be mowed.  This property is owned by the City.	Parks & Recreation Department - General
1609 S. 27th St. this house is been abandoned for years there was a fire years ago windows in the house had been broken out throughout the home. There is also a huge gaping hole in the roof from the firefighters that put the fire out years ago. Animals are living in the house at this point.	Property - Rodent Infestation
This house caught on fire in 2012 and has sat empty for years.  Vechiles and trash remain a problem.	Property - Tall Grass / Weeds
	Pothole
A fence was put up and visibility on this intersection is now very difficult. Would this intersection qualify for stop signs or a yield sign?	LTU General
	Parking - For over 24 Hours on City Street
	Pothole
	Parking - In City Right of Way
39th Street between Pioneers and Prescott is needing resurfacing since it is very old and cracking but since 40th Street was closed we now have a bunch of holes created from all the traffic that came through.  It is also on Lowell Ave from 39th to 40th with a large hole in the intersection of 39th and Lowell.  Thank you.	Pothole
Gray minivan (ULU 016) with broken driver's side rear-view mirror has not been moved for over 3 weeks.	Parking - For over 24 Hours on City Street
