sentence	label
Water flooding entire street, 10 houses worth and flowing into storm sewers. Water dept has ignored it thus far. Leaking from city side of meter.	Flooding
There are hundreds of dead fish washing up into the sea walls at low tide!! Help!! What is the cleanup plan??	Dead Fish
I am attaching another photo per your request of the hundreds of fish in Causeway Isles. In addition, you should actually come out and inspect the location yourself. Thank you.	Dead Fish
	Pothole / Road Surface Issue
ABOUT 20' OF VALLEY CURB IS BROKEN ON THE NORTHEAST CORNER OF 79 ST & 4 AVE S	Sidewalk/Curb Repair
Pothole overlay	PTO - Street Maintenance
pothole	Pothole / Road Surface Issue
Boat trailer in driveway	Codes Compliance
Broken garbage can wheel	Sanitation Department
	Street Sweeping
Wheels broken on dumpster	Sanitation Department
	Codes Compliance
New owners of home are doing work on the house and do not see a permit box.  It is vacant but the grass has not been cut for at least 2 months.    Grass is up to the knees and weeds are over grown.  Makes our neighborhood look trashy.	Codes Compliance
A pile of brush dumped right in front of alley gate.	Other
Mattress and door dumped in alley	Sanitation Department
Requesting that garbage can behind 4148 2nd Ave N be replaced with one that has a solid lid, to prevent water collecting and mosquitos breeding.	Sanitation Department
House has no occupants and yard/property hasn't been maintained for months.	Codes Compliance
	Codes Compliance
special pickup needed for household items left next to dumpster in alley.  Plastic toy dolphin, box and misc.	Sanitation Department
Over grown vegetation in alley. Fence in disrepair. Portions of roof falling from street view.	Codes Compliance
Does the city provide weed control to brick street curbs?  Every year I battle massive weeds at the edge of the street and street sweeping does not take care of the problem.  These weeds detract from my property's curb appeal and are prolific in part due to lack of good drainage in this specific area.  thank you.	Other
Large square hole has developed were soil fell in, bricks too.  Very dangerous to pedestrians and autos.	Pothole / Road Surface Issue
This property has so much junk and several vehicles sitting in backyard alley area that have been there since I bought my house on the same block in 2007. I feel that it affects neighboring property values and I want it removed and cleaned up. I am tired of looking at it!	Codes Compliance
Next to dumpster is a bunch of various discarded items, such as plastic, lumber pieces.  They have been there quite some time so homeowner has obviously not requested a special pickup	Alley Clearing
need special pickup of broken fish aquarium next to dumpster in alley behind above address.  Thank you.	Sanitation Department
large pile of brush set next to dumpster in alley behind this address.	Sanitation Department
A barricade has been placed on top of the broken and protruding paver next to storm sewer basin at corner on 44th St and 2nd Ave N.  The barricade has been there many weeks.  Please schedule a repair soon.  Thank you.	Stormwater Issue
At SE corner of 44th St and 2nd Ave N., sidewalk pavers have buckled and become a walking hazard.	Sidewalk/Curb Repair
grass has been cut, but sidewalk is covered with vegetation. looks bad and makes walking a little tricky for the very young and the older generation.  Tripping potential.	Codes Compliance
ottoman, pile of magazines, piece of clothing - all near the dumpster	Sanitation Department
sidewalk overgrown with vegetation.  Very unsightly, bad reflection on the block - potential to lower home value in the area.	Codes Compliance
Citizen called to report diseased palms on the ROW	P&R Tree Removal
sidewalk overgrown with vegetation - unsightly and can lower home values in area.	Codes Compliance
Open sofit.    Broken cars.  Trailers.   Lawn long	Codes Compliance
wood furniture	Sanitation Department
car with no tag in car port	Abandoned / Inoperative Vehicle (on private property)
Brush pile in the easement.	Sanitation Department
A pile of dead tree limbs, yard waste, a television, toys, a seat cushion	Sanitation Department
wood debris, tire, cardboard boxes, multiple wall panels	Sanitation Department
a television, furniture, and wood debris	Sanitation Department
a table and dead limbs	Sanitation Department
mattresses, a dresser, a table, a television, sofa cushions	Sanitation Department
a sofa and  broken plastic chair	Sanitation Department
Various trash and debris around alley dumpster	Sanitation Department
wood debris, lumber, buckets, mattreses, trash bags	Sanitation Department
At least 6 or more dogs at back of property.	Codes Compliance
Six (6) mattresses, a chair, plastic crates, etc. have been dumped in the easement abutting 4126 14th Avenue South.	Sanitation Department
Per CSR - Sidewalk not level within the curb on the SW corner of 44th St and 14th Ave S.	Stormwater Issue
To whom it may Concern:
I Latasha Agee , moved into 4238 14th Ave S. St. Petersburg FL 8/28/2018. I have been requesting repairs and a inspection sheet since I first moved in to the home. The home has several repairs that need to be completed minor and sever. The primary bathroom has been out of order since I have been living in the home I deal with insects, lizards, and much more in the home. Something is also wrong with the electricity  in the home the breaker continuously jumps my bills go up each month currently my bill is $764.00. I have had water leaks entire time I have been in the home, Duke energy is currently trying to charge me for his services they added a second $465.00 deposit to my account due to the fact that he won't respond. I am writing a letter to Duke energy's cooperate company as well, I would like to know what my options are in reference  to moving , and receiving my deposits back. I have proof of every work order submitted and text messages between Joe and I, can you all help me!   8132155070	Other
There are several wild chickens running loose at 4224 14th Ave S, St. Petersburg, FL 33711	Animal Related
Yard Parking, junk, broken fences, debris,  property maintenance. The property and condition is disgusting. Trash is continuously thrown on my property next door. We have Notice over 12 people living in the house.	Codes Compliance
Looks like tree is growing too close to utility pole. The roots of the tree are growing under the pole, making it lean.	Tree Trimming/Removal
Tree that blocks the stop sign across the street from her house.	Tree Trimming/Removal
	Codes Compliance
Broadwater Park - pick up brush pile	P&R Maintenance
Per CSR TO PARKS. tree branches blocking yield sign when heading south along 37th Street intersecting 38th Avenue South	Tree Trimming/Removal
Old radio station for sale. Lawn is all grown up and in disrepair.	Codes Compliance
weeds have taken over this whole stretch of median from 38th Ave S to the north	Stormwater Issue
This is an old radio station that is currently for sale. No one is taking care of the property. Grass is not being mowed looked horrible. A real eyesore and not fair to those of us that take care of our property and pay taxes.	Other
One hole has completely broke through. The other side is slowly sinking down. Cones are placed but haven't seen anyone out there to look at or fix it.	Pothole / Road Surface Issue
Citizen called about a piece of land, with a large gate, that leads to a pond.  A car has driven into the gate and it is now broken.  She is afraid that children will get into the area.	Other
Dig out dirt and set forms on meter pad 8/29
Pour meter pad  1/2 yard concrete 8/31
Pull foarms / back fill 9/6	PTO - Restoration
Sign in median on 37th St S is leaning into traffic when traveling northbound out of the roundabout.	Traffic Issue
Missing median sign at this location	Traffic Issue
Dead possum in the north Lane	Animal Related
The landscape within the medians on 37th Street South that approach the round about at 38th Avenue South are in serious need of attention.	Stormwater Issue
I am the Property Manager at an apartment community in St. Petersburg. May I have a trespasser authorization form for my property at Altamar at Broadwater 3901 38th Avenue South, St. Petersburg, FL 33711.  In addition I also need to schedule a meet with a community police officer about multiple vandalism we are experiencing in this area.  My cell number is 949-872-5366. Email address: altamarmgr@psdm.com. Thank you so much for your attention in this matter.	Other
The pools here are never safe to swim in yet they keep it open for tenants to use, I have never seen a pool permit on either pool. Also while walking the property I noticed quite a bit of electrical boxes with no covers or are falling off the building. Now we have a large hole in front of some buildings that's been an accident waiting to happen for over a month or more. I also noticed the maintenance men installing an a/c, I asked them and they said they didn't need to be a contractor when replacing items like this or a water heater, is this correct? I also saw a large bee hive by the front pool building a nest in the building, I heard one of the maintenance men was stung inside the shop.	Codes Compliance
	Sanitation Department
Mold infestation, Rodent Infestation in apartments, throughout Complex	Codes Compliance
My Name is Carolyn GreenThe apartment Below Mine ( Apt E ) is infested w/ Mold. can literally be seen climbing the blinds on the outside. I have made complaints to Robert Hicks ( Code enforcement ) who for two months has promised to come and investigate and has not. The mold is coming through my vents and affecting my Bronchitis, and My Boyfriends Angina and COPD. Can someone please help me ?? 727-201-4665 I have pictures of it, My Neighbors adjacent to the apartment have filed similar complaints to no avail	Codes Compliance
My apartment keeps getting flooded every time we get a down pour and management has not fixed the problem. This is going on like 15 times in 2 years Ive lived there. I have pictures from day 1 on my phone.	Stormwater Issue
Medians are completely overgrown and incredibly unsightly	Stormwater Issue
Another rental with a 3 night minimum stay https://www.airbnb.com/rooms/9714343	Codes Compliance
Repaired median sign (1)R4-7 on new (1) 12 ft post
119262
SCF 6182336
JC	PTO - Traffic Sign Request
REPLACE DAMAGED COQUINA KEY PARK & DOG PARK SIGN & PERMANENTLY REMOVE DOG PARK SIGN	PTO - Traffic Sign Request
Stop sign at Tuna Dr SE and Menhaden Dr SE is so faded that you almost cannot see the word STOP.	Traffic Issue
Household furniture - on elkcam side of property	Sanitation Department
Leaning median sign at this intersection.	Traffic Issue
Household items and furniture outside in front of house for over 4 days.	Codes Compliance
Mattress and box spring not picked up for over 1 week.	Sanitation Department
Furniture left at corner for pick up	Sanitation Department
Mattresses and wooden furniture	Sanitation Department
furniture in side yard	Codes Compliance
Low hanging trees over sidewalk	Tree Trimming/Removal
This shortterm rental was previously submitted with an incorrect address.  https://www.airbnb.com/rooms/9714343	Codes Compliance
They own a pontoon boat which they loosly tied off to the end of their dock.  The pontoon boat is free to move and hits the neighbors seawall on a regular basis.  This in combination with the large boat at 527 Lewis Blvd SE, prevents any water access from 509 Lewis Blvd SE.	Codes Compliance
Low hanging trees over sidewalk	Tree Trimming/Removal
Low hanging trees over sidewalk	Tree Trimming/Removal
Lawn not mowed for 60 days and grass is now 2 feet tall.	Other
Two cars parked in front yard and one car parked in driveway	Codes Compliance
Curb missing from Menhaden Dr to Tuna Dr. Grass and soil erosion into street.	Sidewalk/Curb Repair
Large sections of curb missing. Grass and soil erosion into street.	Sidewalk/Curb Repair
This item was recently closed out but there still remains a 3x4 ft 6 inch deep hole in the alley with wire blocking a driveway	Other
Renovations appear to be to close to property line.	Codes Compliance
Homeowner is leaving dead tree and lawn debris in alleyway behind 820 23rdAve N for many months and maybe year.	Codes Compliance
The construction crew keeps using my fence to prop up oversized materials and it has weakened my fence. I have asked them once before to stop this, but they keep doing it. my fence won't handle much longer.	Codes Compliance
Residents keep piles of junk on front porch for yard sales. They also park a large trailer and an old ambulance in front of the house that they use to cart the junk back and forth in. They seem to be having a continuous yard sale all week and weekend long.	Codes Compliance
NE corner of 5th ST & 23rd AVE N
stop sign recently moved appropriately 10-15feet from intersection (to the north). 

Future Safety concern!  
Construction recently stRted on this corner!	Traffic Issue
Someone left two large (3’ x 3’) glass tops (along with a pallette) against the wall next to our garage door. This is potentially dangerous.	Sanitation Department
In the alley behind the house - a repair was done in the alley which required digging.  When finished, the crew patched the hole.  The area around the patch is now sinking and there is a depression that needs to be fixed.	Other
Large pothole in alley behind 480 23rd Avenue North	Pothole / Road Surface Issue
Construction continues to occur at this property even though I have made 2 requests that you have this new owner pull permits - they have completely gutted the building, have workers there daily and construction debris in the back year. all the windows and doors are open - please have these folks comply with the codes	Codes Compliance
It appears the property at 610 23rd Avenue North is being demolished or renovated without a valid permit	Codes Compliance
The new owners are at it again and have demolished the 4 car garage on the property over the weekend.  In doing so, it fell on my fence and bent it and dislodged it.  I have pictures on my phone	Codes Compliance
Some company has been setting up tenting for termites for the last 3 days and there are still unsecured sheets. however, while in front of the hours last night I could smell the strong odor of chemical and fear they have already used chemicals without proper sealing and notices.	Codes Compliance
Gulf to Bay Holdings, LLC has recently purchased this property and have been actively doing construction on the interior with no visible permit.  The windows are out on the west upstairs porch there are no doors or doors left open allowing access to vagrants.  Construction visible through open windows. Please insist this company get proper permits and secure the property- thank you	Codes Compliance
Once again Bay to Gulf must have "forgotten" to pull a permit to put in central air and take out an old oil tank. Working all weekend putting in - the units are clearly visible from the alley.	Codes Compliance
downed telephone wire on 5th Street side	Other
Large pothole in alley behind 480 23rd Avenue North	Alley Blading/Smoothing
Hanger - storm related	P&R Tree Trim
Can someone come pick this garbage up? Not sure if someone already scheduled a pick up. Feel free to delete if so.	Codes Compliance
Ally tree trimming requested	P&R Tree Trim Alley
Asphalt deteriorating at gutter, holds water	Sidewalk/Curb Repair
Trailer in driveway.	Codes Compliance
Trailer in front yard.	Codes Compliance
Trailer in front yard.	Codes Compliance
There is 2-3 feet of water in the street need barricades to close street.  Seems Eagle Lake is not draining as it should which is located out back.  The sewer was almost full this morning at 8 a.m.  The wastewater is also overflowing too into the sewer again.  Folks are worried about their homes getting flooded.  Cars are trying to drive through at high speeds, I just got soaked.	Stormwater Issue
Trailer in front Yard.	Codes Compliance
trailer in front yard	Codes Compliance
Trailer in front Yard	Codes Compliance
THIS HOUSE CONTINUES TO LEAVE TRASH, UNOPERABLE VEHICLES/MOTORCYCLES, BAGS, SHOPPING CARTS, RANDOM FURNITURE & VARIOUS OTHER ITEMS IN THE YARD, DRIVEWAY & CARPORT.	Codes Compliance
6801 14 AVE N - 68 ST N BTWN 16 AVE N & 13 AVE N - FLOODING AT THIS LOCATION.	Stormwater Issue
THE ENTIRE FRONT YARD OF THIS HOME IS COVERED IN FURNITURE, MATTRESSES AND VARIOUS OTHER JUNK	Codes Compliance
Motorcycle has been sitting at home for weeks in driveway/carport area. Does not appear to be operative nor is there a license plate.	Abandoned / Inoperative Vehicle (on private property)
Trailer in front Yard.	Codes Compliance
	Codes Compliance
Trailer in the front yard. It has been there for awhile.	Codes Compliance
Hello!  We have a treadmill and other small exercise equipment that we would like to request a pick up for.  Please advise when that would be possible.  Thank You!	Sanitation Department
trailer in  front yard	Codes Compliance
68th S/N & 30th A/N * Pothole heading north on 68 S/N and right on 30th A/N are 2 big potholes that need repair.	Pothole / Road Surface Issue
Per Mike Frederick and Crossroads Neighborhood Association INSTALL:  Double Yellow Center Line on 13th Avenue North between 66th Lane N and 70th Street North. INSTALL: Center Line through the curve of 66th Lane North and 11th Avenue North and Sign with "Curve Warning" Signs.	NT - Work Order
Two boats and trailer in yard	Codes Compliance
One way sign down. Re- Install one way sign feet off ground. Needs attention.	PTO - Trouble Report
PM LOCATION for speed check #21
At 49th st & 23rd ave n
Apply I.D. tag 21
T. Berry & L. Rowe	PTO - Trouble Report
Approximately 2 weeks ago they came out and cut a large section of concrete out around the manhole in the center of the road. They placed barricades around it and haven't been back. What's going on?? When will they be back out to patch this up and get rid of the barricades?	Pothole / Road Surface Issue
Light goes out for a while then re-starts	Streetlight Request
THE ROAD WAS REPAVED ON MY STREET AND THE WEST SIDE OF THE STREET WAS NOT DONE CORRECTLY. VERY GRATEFUL
THAT THE ROADS ARE BEING UPGRADED, BUT I AM SURE YOU WANT THE JOB DONE RIGHT. ALSO, THERE ARE 1000'S OF TAR PEBBLES ON MY STREET AND THROUGHOUT THE DISSTON NEIGHBORHOOD. THANKS SO MUCH, IF ANY PROBLEM CAN BE RESOLVED, MY NEIGHBORS AND I WOULD GREATLY APPRECIATE IT.  2375 50TH ST N  ST.PETE FL 33710	Other
Dead palm across street from address in park	P&R Tree Removal
Trim at Sheffield lake	P&R Tree Trim
Hump sign hit
Tim V	PTO - Trouble Report
Sign has been knocked down.	Traffic Issue
Illegal burning of construction materials and maybe tree trimmings.  Been going on for quite some time.  Could be a reno outfit doing it as there is a large vehicle with large trailer behind it.  The smoke has made COPD issues worse.	Codes Compliance
Garbage cans	Alley Clearing
Fountain in lake is/has not been working or coming on. The fountain lights are however coming on in evening	Other
Per CSR - Please trim the branches over the road at 4726, 4717 and 4701 24th Ave N. Please forward to Parks.	Tree Trimming/Removal
Tree hit my car removed tree	P&R Tree Removal
Remove palm trees (2)	Tree Trimming/Removal
Lake Sheffield - remove 3 palms and stump grind	P&R Maintenance
Per CSR - Sewer depression approx 20ft west of manhole on 47th St N, between 24th and 23rd Ave N.	WR-Wastewater
These people are blocking an alleyway for people to get to and from their houses	Alley Clearing
These people have their trash cans in the middle of the alley.	Sanitation Department
These people drilled into city property. Posting invalid signs.	Codes Compliance
Signal box	Graffiti
Reported in June and August.	Graffiti
Reported in June and August.	Graffiti
homeless man has been in the alley behind Marinetex for almost a year and nothing has been done to help him .	Other
Overgrowth in all three right away is right on the main downtown street! This is the old ONYX Night club. On the corner of 3rd St., South and 2nd Ave., South. The building is an eyesore with many code violations as well as the overgrowth along the street.	Codes Compliance
Traffic light burned out	Traffic Issue
Light out in front of Bank of America	Other
Per csr to storm water street sweeping broken glass along 6th street from alley heading south to 3rd ave s.	Street Sweeping
Per CSR to Parks complaint of tree branches hanging too low by curb over cars please trim up over street.	Tree Trimming/Removal
In the 7500 block alley between 3rd Ave N and Burlington Ave N oak trees are overgrown and need to be trimmed	P&R Tree Trim
East of 605 3rd Ave S, a short half block of sidewalk has 4 bad, raised lips.  2 near the rear corner of town home and 2 near the street corner.	Sidewalk/Curb Repair
sidewalk is covered with water after every rain	Stormwater Issue
	Graffiti
8 Overgrown trees on city property blocking right of way on 3rd ave S and 6th St S flanking each side of the townhomes on the north side of the street and directly across from and on the same side of the street as Daystar. Cars cannot utilize the parking spaces safely on the streets without their cars being damaged or scratched because the tree limbs hang down too low. Please trim these trees back. Plus, they are so low it is completely blocking the light and homeless have decided to camp out in front of and on the side of these townhomes because it is so dark at night on this side. It is dangerous for residents. Please take action!	Tree Trimming/Removal
Couple months back we had three dumpsters in the alley for trash/debris.  One day two of the dumpsters disappeared and ONE was left.  Since that time the dumpster is overflowing with trash.  Trash is everywhere on the ground and individuals continue to place trash in the dumpster even when full.  Neighbor said she called and they brought dumpsters back. However they were placed in the wrong location.  Even when tenants clean up around the dumpster there is no where to place the trash as dumpster is alway full.	Sanitation Department
Carpet previously in dumpster has been removed and homeless has been sleeping inside of it for last three nights.  Last evening husband went to pick up the carpet and put it back into dumpster but when he grabbed corner, homeless individual was already inside for night and starting yelling.  This morning carpet was again placed inside dumpster but he will return and will remove again.  Please come get carpet ASAP	Sanitation Department
4th St & 4th Av S - Dispatched to intersection for streetlight down. KJ	Streetlight Request
4th St & 4th Av S - Dispatched to intersection for turn signal issue. KJ	PTO - Trouble Report
17 ST & 3 AVE S POTHOLES NEED TO BE FILLED	Pothole / Road Surface Issue
4th St & 4th Av S - Dispatched to location for turn signal issue. KJ	PTO - Trouble Report
abandoned boat aground in big bayou at south shore park	Other
underbrush needs to be thinned at South Shore Park at end of Bayside Drive S	Tree Trimming/Removal
wooden sign rotting at south shore park	P&R Maintenance
brush and palm fronds dumped in mangroves at South Shorr Park	P&R Maintenance
cable/phone line down across alley	Other
Overgrown vegetation.	P&R Tree Trim
wooden sign rotting our and trash not collected from barrel	P&R Maintenance
wooden sign rotting our and trash not collected from barrel	City Park Maintenance
Broken Sign indicating dead End at the end of Bayside Drive S only a small piece of  metal remaining.	Traffic Issue
trash can needs to be emptied	P&R Maintenance
illegally parked boat trailer for several nights at South Shore Park at the bottom of Bayside Dr S	City Park Maintenance
Remove stump	P&R Tree Removal
Garbage not picked up over 2 weeks.	Sanitation Department
Huge pile of yard/tree debris in alley behind the house.	Sanitation Department
No clear signs, alley should be local traffic only. Cars continue to speed through, cause grid lock and hassle for neighborhood. We need a sign at both sides of the alley (bay street south and bethel, near bayside drive south in big bayou / little driftwood). Also, speed bumps would be great too. The neighbor as a increasing number of families with small children. Many people use the alley as a trail to get to south shore park. Please help!	Traffic Issue
A boat has been left in the park on the shore for two weeks.	City Park Maintenance
Per Sanitation: Please trim trees behind this location.............Thanks	P&R Tree Trim Alley
Water resource dept employees left debris in the street after doing a road cut for a sewer issue (aggregate & other). This is a second request for a cleanup. Rains have washed some away. The first request seems to have been sent to the Pinellas Water team.	Water Systems Issues
Per CSR to Parks please trim branches away from street light in front of 2756 Bayside Dr S.	P&R Tree Trim Streetlight
I have reported this house 2 x --July and August....work began on rehabbing a few years ago. The hosue is boarded up. No work. EYESORE and invites a negative element to my neighborhood.  PLEASE attedn to this . We are trying to IMPROVE  Big Bayou.	Codes Compliance
Major demolition done in this home without permit. All construction material being removed has been placed in alley (blocking alley)and in garbage dumpster (not allowing other residents to place household trash in can)	Codes Compliance
On the SE corner of 64th. St N & 5th. Av N overgrown shrubs/plants in the easement area. You can't see cars heading west when you attempt to head west from 64th. Street. These shrubs/plants need to be removed.	Codes Compliance
Sidewalk needs clearing. They did finally mow the lawn.	Codes Compliance
The whole area was flooded on Saturday with Mayor Kriseman even making an appearance. After the water receded the streets were left a mess. Please clean.	Street Sweeping
property is mowed by a lawn maintenance business.  This a.m. they were mowing at 6:30am.  This is standard for them.  Also, they blow all grass clippings onto 66th Street N or 9th Ave. N.	Codes Compliance
The street light next to my house (alley side on 63rd St) is out.  Safety concern.	Other
Outage light in front of the public/college library.	Other
Our neighbors have 2 Wolf Dogs! They just had puppies.  These dogs BARK all the TIME!!!  Late at night, early morning and during the day!  They must keep them outside all day!!  Please check this issue out!	Animal Related
this seasonal resident from Canada, when in residence at this address, does his yard work and blows ALL residue onto 9th Ave, 64th Street AND down the storm drain located on his corner!   Please educate him.  Thank you.	Codes Compliance
owner lives out of country.  out of state 'visitor' generate trash, never address property maintenance, leave garbage behind for neighbors to address.  PLEASE HELP	Codes Compliance
City of St. Petersburg staff were blowing grass clippings into the road at the city pond (parcel ID 17-31-16-23634-000-0010). I have repeatedly brought this issue up and it continues. City staff blow grass clippings into the bay downtown violating water quality rules and your OWN ordinance 16.40.060.3.1: H. It shall be unlawful to dispose, deposit, drop, or place grass clippings, tree trimmings and other vegetative material in the right-of-way or on the property of another or upon any street or alley or into waters within the City or directly or indirectly into the municipal storm sewer system. This section shall not be construed to prohibit the use of mulching lawn equipment. A violation of this section is transient in nature and irreparable. Any person in violation of this section may be cited immediately upon observation of the violation.	Other
City maps shows eagle crest as being complete for Irma cleanup. This is not the case. 63rd street is not cleaned up.	Tree Trimming/Removal
66th St & 9th Av N - Dispatched to lights out at intersection. KJ & AZ	PTO - Trouble Report
The school zone speed limit blinking lights for St Petersburg Catholic High School are in need of attention.  The West bound light is burnt out and the East bound light is covered by a tree branch that needs trimming.  Please repair due drivers are now not following the speed limit in the school zone.	Traffic Issue
Citizen reports that alley is rutted.  Would like alley graded and asked if millings can be used to stabilize the alley.  Alley is between 69th - 70th Avenues North	Alley Blading/Smoothing
House is for rent by owner using a plastic sign on spikes. The original realtor white sign pole has been rotting and leaning in the front yard for TWO YEARS with no realtor sign on it.  Can it please be removed?	Other
This house ALWAYS has cars parked on their property (like a car lot).  There is a White Cadillac parked (when looking at the home) to the left on the side  of the property.  They back it up so that "Codes" or "police" can not see that there is NO TAG!  Maybe if the City goes to the rear Alleyway they could see that there is NO TAG!  This is a ongoing issue with this property.	Codes Compliance
The alley street light has been out since hurricane Irma. Its absence is a safety hazard.	Alley Clearing
Replace Faded Stop sign and street id's. MH 120243
R1-1
Need
63 ST N
5 AVE N	Traffic Issue
install a new Keep Right, with hazard marker and refreshed the yellow median tip and edge lines at the median on 8th Avenue N / 66th Street	PTO - Neighborhood Transportation Request
Our toilets have been bubbling multiple times over the last week and several times where the toilets would not flush and one time a week ago where the sewage backed up into our shower and tub.  A plumber came out and there is not a blockage in our pipes on our property so it seems to be an issue with the city system.  I have also seen several plumbing companies at houses on our block in the past week so others are having issues too.	Water Systems Issues
Car has been there for years..no valid tags	Abandoned / Inoperative Vehicle (on private property)
Stop sign	P&R Tree Trim
Per CSR - Please trim branches blocking the stop sign at this address.	P&R Tree Trim
(from SPFR CIC) - tree reported down in ROW - power lines impacted, already reported to Duke by SPFR - no other information provided	Storm-Related Requests
Mosquito biting issue.	Mosquito Control
Here's the latest accumulation of junk furniture along 5th ave NE.
Why does it take a public complaint to have it removed. 
City sanitation trucks paSS by this location several times a week. 
Just removing the debris will not stop the illegal dumping.	Sanitation Department
Several potholes in the alley	Pothole / Road Surface Issue
Please raise up branches in front of 5520 hobson st ne - Lower than 14 feet	P&R Tree Trim
STOP sign on NE corner of 1st St N and 55th Ave NE has been tagged by graffiti.	Graffiti
STOP sign on NE corner of 1st St N and 55th Ave NE has been tagged again by graffiti. Reporter says that multiple other street signs that have been tagged along 55th Ave NE as you drive east from this intersection.	Graffiti
on STOP sign at NE corner of 55th Ave NE and 1st St N	Graffiti
Stop sign and pedestrian crossing sign at this address, NE corner of 1st St N and 55th Ave NE, have been spray painted with graffiti.  Resident reports additional tagged signs to the east along 55th Ave NE.	Graffiti
Hi, I hope this email finds you well. Please note that  there are several trees in the City right or way and in the alley which are so big and are growing so much and I am having my house in danger and with a very ugly view.  Would you please remove or trim them?	Tree Trimming/Removal
Pothole in alleyway at 5475 3rd Ln N.	Pothole / Road Surface Issue
POTHOLE	Pothole / Road Surface Issue
The last tow Saturdays Hobson Street N.E. between 55th Avenue NE and 58th Avenue NE floods terribly. It is so bad that it prevents the residents from leaving their homes or returning home. I have a sedan and was stranded last Saturday for 3-4 hours and could not get out for a meeting at 1 p.m. The previous Saturday, I had been out and c ould not get home. I realize we had a tremendous amount of rain, but the drainage should be better. The rain from the surrounding streets all collects at the end of the streets (55th & 58th). Cars get stuck in the water all the time. 10-15 years ago the city put some new drainage pipes in this neighborhood, but not on this street. It's time for something to be done Enough for being stranded!

Thank you.

Pat Mickunas
727-527-3433	Stormwater Issue
This shop has there parking lot and bushes full of bottles and garbage on both sides of lot . The vegetation is extremely poor and the parking lot smells like urine due to not maintaining the lot . All of there junk and debris in our business community needs to be looked out for	Codes Compliance
trees are  hanging over very high power lines 
causeing leaves to burn	Tree Trimming/Removal
Large dark boat in the front yard	Codes Compliance
Forming pothole. Thanks!	Pothole / Road Surface Issue
1406 51 Ave North. Water coming out of yard just off road and running down the avenue.	Water Systems Issues
PER CSR-TREE RAISE UP ON 51ST AVE N WEST OF 1155.  FORWARD TO (E1CONTE).	Tree Trimming/Removal
REPLACE R1-1 & IDS BTW 16 ST N & MLK ST N FROM 48 AV N TO 54 AV N	PTO - Projects
13 st n / not 51 av n. NB
Drive by 
120429
Leaning sign	PTO - Traffic Sign Request
51 av n & 12 st n. WB
120124
Leaning sign	PTO - Traffic Sign Request
I would like to see no parking signs on one side of the road between 54th ave n and 52nd ave n on 10th st n 
They park on both sides of the road. it makes it difficult to get by , especially for emergency vehicles	Traffic Issue
parking on front yard	Codes Compliance
Already put in a complaint of this oak tree being cut down without a permit. Never received follow up action from city. Please help. It's horrible what is happening to this beautiful tree.	Tree Trimming/Removal
PER CSR- DEAD PALM TREE IN THE RIGHT OF WAY IN FRONT OF 1155 51ST AVE N.  PLEASE FORWARD TO (E1CONTE).	Tree Trimming/Removal
Yard parking multiple vehicles every day for at least the last month	Codes Compliance
Lots of green algae on the south side of 51st Ave north. Please sweep and clean street. Thank you.	Other
Second request to repair sidewalk in front of home 1062 51st ave. Sidewalk raised 1.5"	Sidewalk/Curb Repair
1343 51st Ave north St Petersburg florida
Plain sheet metal roof installed on neighbor's house. The glare off of this roof is awful and doesn't appear to have been installed by professional roofers. The roof looks like a silver metal trashcan.  Also concerned about panels flying off in a bad storm as a major safety concern in the neighborhood. Please investigate this for permits for safety and as a cause of unnecessary glare shining into my home.	Codes Compliance
The street light has not been working for about a week, please fix.	Streetlight Request
There has been a pile of discarded furniture on the city right of way in front of the house.  It has been there about three weeks.	Other
House is run by a generator from moterhome 24 hours a day 7 days a week. Gas fumes enter house next door	Codes Compliance
Sidewalk is inch and a half gap raised up tripping hazard	Sidewalk/Curb Repair
Sidewalk is inch and a half gap raised up tripping hazard	Sidewalk/Curb Repair
This has been reported two times before St. Petersburg city crew replaced the sidewalk across the street from the house the address is 1062 51st Ave. N.	Sidewalk/Curb Repair
Street light inoperative. Pole number 73763.	Streetlight Request
Storm drain is blocked up and not draining during storms	Stormwater Issue
Grass over grown.	Codes Compliance
	Sanitation Department
My neighbor has a home that is not currently inhabited.  There has been a major bee infestation outside of his house for over 6 months.  They are aware of the issue but have not remedied the problem.  I am extremely allergic to bees and am scared for my safety.

The bee infestation is on the northwest corner of his house, coming out of the gutter.	Codes Compliance
New home has a fence that blocks visibility triangle. Kids can ride a tricycle out in alley and not be seen by approaching vehicles or city vehicles. This ally has a high amount of traffic and current residents do use the garage so there is plenty of traffic at present time.	Other
Tree/alley/yard also 1134 - private tree	P&R Priority
The  tree between the sidewalk and street leans hard towards the street. It has multiple trunks, is brittle and overgrown. Branches have fallen into street in past. Decay in areas. It would be nice to remove before hurricane season. Thank you.	Tree Trimming/Removal
Sanitation - trim trees	P&R Tree Trim Alley
9/16 7:30am overnight front yard parking	Codes Compliance
9/17 all day front yard parking	Codes Compliance
9/22 front yard parking	Codes Compliance
9/8 front yard parking.  Non stop.	Other
Overnight yard parking 8/5 9:00am	Codes Compliance
8/8 5:00 pm	Codes Compliance
7/20 7:10am Overnight front yard parking	Codes Compliance
7/26 6:50am overnight front yard parking	Codes Compliance
7/17 7:05am overnight parking	Codes Compliance
7/15 10:25am. Front yard parking	Codes Compliance
