sentence	label
"The Stop sign coming down the hill on B'way Terrace is consistently ignored by drivers making that intersection a dangerous corner. Adding a ""prepare to stop"" up the hill or carving a grating in the street surface like the one in the hwy 13 B'way terrace exit will slow drivers & hopefully encourage folks to stop."	Traffic Safety (non-emergency)
Sharp-edged, large pothole on steep descent - in path of cyclists.	Streets - Potholes/Depression
Parked car blocking downhill lane on curve, opposite 6969 Broadway Terrace.  Cars forced into other lane to go downhill.	Traffic Safety (non-emergency)
I have contacted Caltrans twice and have not received a response. I would be happy to have the tree removed myself but I understand that because it’s an oak tree I have to go through the city.	Other City Services
Retainer wall for Broadway Terrace underpass of Hwy 13	Graffiti
Brush overhangs into the street from upslope properties. Damage to cars/trucks that need to park and parking only available on that side of the street.	Weed Abatement - Public Right of Way
Graffiti on two utility boxes at SE corner of Stanford and San Pablo Avenues	Graffiti - OTHER
Street is almost unwalkable, lots of overgrown trees, shrubs, overgrown weeds and damaged sidewalk.  People in wheel chairs are unable to navigate this part of Vallejo  Street.  Also the steet is very dark and prone to crime. Also, several redwood and cedar trees that need major pruning. This repair should be the city's responsibility, but regardless,it should be fixed before more people get hurt..	Sidewalk - Damage
Chair in front of 5838 Vallejo dumped	Litter/Dumping
Pink graffiti on utility box	Graffiti - Street, Street Light, Traffic Signal,
graffiti on red zone curb	Graffiti - Street, Street Light, Traffic Signal,
graffiti tag on electrical box	Graffiti - Street, Street Light, Traffic Signal,
graffiti on both these traffic signal post on this corner.	Graffiti - Street, Street Light, Traffic Signal,
graffiti on both traffic signal boxes on Stanford near San Pablo Ave.	Graffiti - Street, Street Light, Traffic Signal,
Graffiti on wall of building in parking lot of Siddha Ashram at San Pablo. The graffiti is between the two buildings and can be seen from tenant’s windows in building next door, 1089 Stanford Ave.	Graffiti - Private Property
Desk reported last week still here on street.	Illegal Dumping - debris, appliances, etc.
graffiti on signal control box	Graffiti - Street, Street Light, Traffic Signal,
graffiti on electrical box	Graffiti - Street, Street Light, Traffic Signal,
two types of graffiti here. One offensive graffiti on side walk and a second type on two signal boxes in this same area.	Graffiti - Street, Street Light, Traffic Signal,
Containers of perhaps paint left at utility box for over two months.  Attracting garbage and detracts from the neighborhood. This problem was reported twice price to the City as waste and debris, but perhaps it really is the FIRE DEPARTMENT to remove these containers.	Other City Services
I think a clever person put the CAUTION tape up but these items have been sitting there for almost two months now, and nothing has happened but more garbage gets put atop the containers, and invites more debris to pile up.	Illegal Dumping - debris, appliances, etc.
Started a couple weeks ago w (3) 5-gallon paint buckets and caution tape, then got more garbage added	Illegal Dumping - debris, appliances, etc.
All has been in front of 5815 Fremont Street since Thursday January 3, 2019	Illegal Dumping - debris, appliances, etc.
5 tires	Illegal Dumping
2 truckloads of garbage	Illegal Dumping - debris, appliances, etc.
large white bags dumped at telephone pole on Golf Links Road and Blandon Road	Illegal Dumping - debris, appliances, etc.
large illegal dumping on Fontaine partly in the right hand lane	Illegal Dumping
Furniture rugs dumped on Fontaine, partly in right lane	Illegal Dumping - debris, appliances, etc.
Five garbage bags thrown into the King Estate Open Space Park from Fontaine street.	Illegal Dumping
sofa and trash on Fontaine	Illegal Dumping
large black bags, litter bag in front of Howard Elementary school	Illegal Dumping
black trash bags, cardboard dumped on Fontaine	Illegal Dumping - debris, appliances, etc.
4 white drawers from a dresser dumped on Fontaine.	Illegal Dumping
Mattress and box spring on Fontaine between Howard and King Estates schools has been here more than 2 weeks	Illegal Dumping
Couch	Illegal Dumping – mattress/boxspring
Mixed pile of construction debris and green waste.	Illegal Dumping
Junk	Illegal Dumping
Old wood dumped on the sidewalk	Illegal Dumping
at the very end of Jean St by 580 freeway.  There is a storm drain, which I have kept clear of debris, however, on the opposite side of the chain link fence (and the storm drain grate) that separates Jean Street from the slope leading down to the freeway the cement drain is full of debris.  Some left by Mother Nature (leaves, Ivy, etc) and some left by humans who have tossed it over the fence.  This storm drain starts at Chetwood  and continues down past Crescent St. and empties out at the end of Santa Clara where the on ramp to 580 is.  With all the rain we've had and the rain yet to come the ability for the storm drains to handle the water coming from the streets is certainly limited.  Note:  There is an entrance gate at the end of Jean street so one can gain access to this area but it has a large link chain on it and a padlock so you will have to find whoever has the key or bring something to cut the lock off with.	Other: Other City Services
Has been parked  in the same spot  for a month  and neighbors  requesting  assistance.  Ticketing has happened but needs to be escalated or towed. Arizona Plates on the truck.  Past tickets are crumbled in the cabin.	Other: Other City Services
Too dark outside to take photo's, sorry.	Illegal Dumping
Tired of tires?	Illegal Dumping
Trees & Debris	Sidewalk
Junk. There should be a weekly pickup on this street	Illegal Dumping
Furniture and other junk. Best come clean it on 2nd or 4th Tuesday of the month while street cleaning is in effect for easy access to the trash.	Illegal Dumping
blocking the sidewalk	Parking - Enforcement
Mattresses plus crap and Xmas trees.	Illegal Dumping – mattress/boxspring
Hello - this vehicle has been parked on street for over a month.	Parking - Abandoned Vehicle
blocking sidewalk	Parking - Enforcement
On the ground. Multiple spots in this area	Graffiti
blocking the sidewalk hi	Parking - Enforcement
Mattress broken chests.	Illegal Dumping
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Parking - Meter Maintenance
Three pieces of furniture on the corner	Illegal Dumping
Damage sidewalk.	Sidewalk - Damage
Red Saturn parked there for months with multiple parking tickets on the window. Please remove parking is very limited in the neighborhood.	Parking - Abandoned Vehicle
Rim and tire.	Illegal Dumping - debris, appliances, etc.
thanks	Illegal Dumping
Abandoned, destroyed vehicle.  Smashed and airbag deployed. Plates ripped off. Parked in Carrington at 38th.	Parking Enforcement
USPS truck 8217552 in bike lane	Parking - Enforcement
Mattress and something else	Illegal Dumping – mattress/boxspring
Miscelaneous trash dumped on Santa Rita.	Illegal Dumping
graffiti on white traffic sign at the light @ E 14th and Fruitvale	Graffiti - Traffic Sign(s)
Big pothole in left southbound lane on north side of intersection	Pothole
What it Oakland's plan for enforcement of the new BRT Bus lanes along International Blvd.  There is a very dangerous situation now where Left Turn Only lanes have been set up, crossing over the BRT lanes.  There is ZERO enforcement of the BRT lanes so cars are currently using it as an express lane (60MPH+) to get around slower traffic in the single lane roadway, completely ignoring the red red light arrow above the lane. This means that someone using the Left Turn lane is literally risking their life to make a left turn (especially on a motorcycle).  Something needs to be done IMMEDIATELY before someone dies along this stretch of roadway!	Street Light (Not Traffic Signal) - Outage/Damaged
graffiti  on street light poles on the corners of Fruitvale & International.	Graffiti - Street, Street Light, Traffic Signal,
Railroad crossing by animal shelter on 29th ave. Couch, cables, trash, clothing, wood, fuel containers	Illegal Dumping
5 large bags of items left on sidewalk west side on east 12th st in Oakland between 29th and 30th ave	Illegal Dumping - debris, appliances, etc.
Blocked storm drains created hazardous conditions.  Esp for pedestrians trying to get to the curb cuts, or those who are trying to maneuver wheelchair/walker around the street lakes. Every corner on 12th St. from 29th Ave. has clogged storm drains & massive lakes, hazardous conditions.  You’re forcing pedestrians to walk in traffic b/c of lackluster street cleaning.	Other City Services
29th Ave & 12th Street: Dumping ground frequently reported.	Illegal Dumping - debris, appliances, etc.
Traffic light at Derby and East 12th heading away from International Blvd to drive under BART bridge. The arrow to go straight under bridge to continue on Derby DOES NOT WORK. Sat there for almost 5 minutes this morning. Husband had same issue yesterday and finally went through non-functioning light--he almost got hit by cross traffic. Please fix & THANK YOU!	Other City Services
bent street sign	Other City Services
the back wall to this building is full of graffiti.	Graffiti - Private Property
Litter container at bus stop is overflowing and door is damaged.	Litter - Street Litter Container - Overflowing/Mis
graffiti on maroon box on Fruitvale side of bldg. by the bike racks.	Graffiti - OTHER
by the bus stop	Graffiti
Car collision last night. Vehicle damaged and blocking street traffic.	Other City Services
Mattress on street. It’s a hazard as it’s in the street.	Illegal Dumping – mattress/boxspring
Illegal dumping on sidewalk along 72nd Ave (along the side of 7134 international Boulevard) contains at least (5) partial 5-gallon containers of paint and household trash and debris	Illegal Dumping - debris, appliances, etc.
SECOND request. Please clean up graffiti on property at the corner of 72nd and international Blvd. Also there is dumping on the back of property	Graffiti
Public Property: Pile of Trash and debris on sidewalk along 72nd Avenue bear 7134 International Boulevard in the pedestrian right of way.	Illegal Dumping - debris, appliances, etc.
And a large trash debris field on 71st Ave, with human waste discarded on the ground on 71st Ave	Illegal Dumping - debris, appliances, etc.
Pick up boxes, chair that have been dumped	Illegal Dumping
Ilegal parcking	Parking - Enforcement
An illegal dump consisting of a sleeping bag, broken furniture parts, garbage,(food containers, bottles and cans)clothing, miscellaneous debris...oh and a squash.	Illegal Dumping - debris, appliances, etc.
Abandoned BMW	Parking - Abandoned Vehicle
Abandoned Black Audi SUV	Parking - Abandoned Vehicle
Abandoned, Gray BMW 6 with no front license plates	Parking - Abandoned Vehicle
Motor Scooter blocking the driveway	Bicycle/Moped/Scooter - Revel
Abandoned Vehicle without a front license plate blocking driveway	Parking - Abandoned Vehicle
Gray BMW 6; no front license plates	Parking - Abandoned Vehicle
Abandoned Gray BMW 6 Series with a white back bumper and no front license plate	Parking - Abandoned Vehicle
Abandoned Vehicle	Parking - Abandoned Vehicle
This green Toyota Camry dumped these Car seats in front of 948 and between 942 and 930. The license plate# is CA# 3TVZ723. I  had to follow them to get the license plate #.	Other City Services
Couch dumped on sidewalk	Illegal Dumping - debris, appliances, etc.
Two foam pads	Illegal Dumping – mattress/boxspring
Baby seat at curb	Illegal Dumping - debris, appliances, etc.
Small	Streets - Potholes/Depression
Garbage dumped on sidewalk	Illegal Dumping - debris, appliances, etc.
Fridge dumped on sidewalk	Illegal Dumping - debris, appliances, etc.
Light have been vandalized	Other: Other City Services
TVs dumped on sidewalk	Illegal Dumping
Public trees at 2008/2012/2024 E 20th St need to be cut back ASAP	Park - Landscape Maintenance
Silver colored 4 door old Jaguar. The car has been parked in one place for almost 2 months	Parking - Abandoned Vehicle
Illegal dumping by residents.  Trash has been on site for over 2 weeks.	Illegal Dumping
Sofa dumped on st	Illegal Dumping – mattress/boxspring
Empty trash bim	Park Maintenance
Huge pothole on Caldecott before the freeway overpass if you’re heading East (towards Walnut Creek)	Streets - Potholes/Depression
Lots of trash on hill.	Illegal Dumping - debris, appliances, etc.
Frequent speeding by cars going westbound on Caldecott Lane near the intersection of Tunnel Road.  There is a blind curve just before this intersection combined with speeding cars creates a very dangerous situation for cars merging or crossing onto Caldecott Lane from Tunnel Road. Please install flashing lights or at least a speed monitor on Caldecott Lane near this intersection.	Other: Other City Services
4” deep pothole on Eastbound side of street across from Gateway Fire exhibit.	Streets - Potholes/Depression
Large pot hole which a car ran over and got a flat tire on Friday, March 8, 2019 around 2:25pm.	Streets - Potholes/Depression
Several major potholes on Caldecott Lane near the Oakland Hills Fire Memorial Park. While I was photographing them on a Thursday at 3pm several large trucks and passenger cars ran into these holes, which over time will only make the wider and deeper - more dangerous.	Pothole
Pick up trash at gateway exhibit center	Park Maintenance
Open bag of trash in the middle of the road	Illegal Dumping
Eastbound lane. Appx 2ft x 10ft area of missing, broken, rough, and uneven pavement. Thank you for repairing.	Streets - Potholes/Depression
This was an extremely dangerous crosswalk even before the sign was knocked down. It’s been down for at least a week or two. Very dangerous!!!	Pedestrian Signal - Knocked Down
Deep, wide, and sharp.  Very dangerous.  Also a couple of smaller ones nearby.	Pothole
On chimney at gateway exhibit center	Graffiti
Immediately below the firestorm monument, on Caldecott just east of the Tunnel Road intersection.	Graffiti
Trash dumped on City/County fire road	Illegal Dumping - debris, appliances, etc.
Pick up trash at Gateway every Friday and Monday. Burger king receipt from July 24. Has anyone been NY in last two weeks?	Illegal Dumping
Dead cat	Other City Services
Building completely covered with GANG symbol graffiti	Graffiti
Frequent dumping spot on building with increasing tagging	Illegal Dumping
There is a lot of garbage that is blocking one side of the road way. This is supposed to be a two way lane. It is close to a homeless encampment with cross streets of MLK and Telegraph.	Illegal Dumping - debris, appliances, etc.
graffiti on three poles	Graffiti - Street, Street Light, Traffic Signal,
Illegal dumping and abandoned car	Illegal Dumping
This building has been abandoned for over 30 years constantly covered with vulgar graffiti and human feces in the doorways.It is unsanitary to even walk by this pigsty, the slum lords neglect has brought drug users and crime and has affected the safety, walkability and property values on the 600 block of 28th Street and Martin Luther King Jr. Way.	Graffiti - Private Property
Frequent illegal dumping spot	Illegal Dumping
Trash can with trash around it sitting there for a few days on the sidewalk	Illegal Dumping - debris, appliances, etc.
Mattresses and other garbage on this frequent dumping spot	Illegal Dumping
Frequent illegal dumping spot.   This time two shopping carts with trash	Illegal Dumping
Vehicle has been parked and not moved for 3 weeks. It has been vandalized several times	Parking - Abandoned Vehicle
Dumping	Illegal Dumping
Abandoned car standing here for weeks	Illegal Dumping
Parking in front of a driveway with No parking signs. Parking violator became violent throwing coke can at me during filing of the ticket.	Parking Enforcement
Illegal furniture and garbage dumping	Illegal Dumping - debris, appliances, etc.
Street 102nd Ave between International Blvd and E St needs total repaving, not just filling pot holes. The road is rumbling as I/we drive on it. My car trembles shacking like a leaf. Please add it to your repave list.	Streets - Street Deterioration
"Constant dumping here! Almost daily. Finally caught one in the act!! Black Chevrolet Avalanche looked to be 2011-2014 with 22"" Chrome wheels. California Plate # 8121N1 Middle aged Black Male Driver and culprit.  I have pictures but am only able to load the one video on through the app. On Birch between 104th and 105th saw him pull up remove orange Home Depot bucket and oil pan from his truck and place on pavement. I walked out after he pulled off to see what was in the bucket. It's full of used engine oil."	Illegal Dumping
Black Honda Accord with a flat left rear tire	Parking - Abandoned Vehicle
License # 5SUF364	Parking - Abandoned Vehicle
There seems to always be garbage dumps and graffiti at this location.	Illegal Dumping
Dumping in this house	Illegal Dumping - debris, appliances, etc.
Black bmw parked in red for a few hours	Parking - Enforcement
Street Is Caving in	Streets - Potholes/Depression
mattress	Illegal Dumping – mattress/boxspring
dumped sofa blocking sidewalk	Illegal Dumping - debris, appliances, etc.
Looks like leftovers from a chop shop. Random car parts.	Illegal Dumping
Chair dumped on sidewalk	Illegal Dumping – mattress/boxspring
No street sweeping 9th  Avenue today. 2nd Monday is our regular day	Other: Other City Services
815 E. 21st. Oakland 94606 questionable unpermitted addition on back of house. The GPS address is not correct this is the correct address	Other: Other City Services
Makes it extremely dangerous when making a turn.	Parking - Enforcement
2 mattresses dumped on sidewalk	Illegal Dumping – mattress/boxspring
TV on corner	Illegal Dumping - debris, appliances, etc.
There are still items remaining from a previous report.	Illegal Dumping – mattress/boxspring
Really big lift, sweeper goes around it	Street/Traffic Issue (Other than Pothole)
Two cars parked in red. White Jeep is partially in the intersection.	Parking - Enforcement
Parked in red all day	Parking - Enforcement
Couch	Illegal Dumping - debris, appliances, etc.
POTHOLES	Streets - Potholes/Depression
Tree knocked down by wind	Park - Landscape Maintenance
Large cabinet with broken glass	Illegal Dumping - debris, appliances, etc.
large pothole. why do you fix one hole and there are 5different holes	Streets - Potholes/Depression
the illegal parking going on at at the park is deteriorating the landscaping. There's no respect for the park. If there were no trees, I'm sure this park would turn into a parking area. we needs signs or posts or pillars to protect the area from cars especially these commercial vehicles	Park - Landscape Maintenance
Graffiti in Courtland Creek Park	Graffiti - Park
3 bags of gardening debris	Illegal Dumping – green waste
2138 high at headboards and mattress, going west.	Illegal Dumping
Please fill this pothole	Pothole
Rugs construction debris dumped in the Park.	Illegal Dumping - debris, appliances, etc.
Animal Abuse!  This sweet dog is suddenly evacuated. It doesn't look like he is being fed. Much worse after two days. Please help immediately.	Other: Other City Services
Please have this tent moved. We will not tolerate tents moving into this already poor neighborhood	Illegal Dumping - debris, appliances, etc.
Tons of garbage and tv and mattress	Illegal Dumping - debris, appliances, etc.
The dumpster near the restrooms at the Joaquin Miller Park meadow has been overflowing for three weeks. 2nd report.	Litter - Street Litter Container - Overflowing/Mis
Dumpster near the restrooms is full and overflowing.	Litter - Street Litter Container - Overflowing/Mis
Green graffiti on rock retaining wall (need grey or brown paint), tree stump (need brown paint), concrete fire pit (need grey paint) and picnic table (brown paint).	Graffiti
Also at the bottom of the road to the theater, two No Parking Anytime sign are missing and need to be replaced.	Other: Signs
Fernwood picnic table bench needs to be reattached securely or replaced.   Furthest table from the restrooms, on the left table.	Park Maintenance
In the men's room.	Graffiti - Park
The Fire Circle at Joaquin Miller Park ( up the closed Sanborn Road from Joaquin Miller's Abbey) is covered in graffiti:  concrete fire circle BBQ area, concrete benches and picnic table bases , & wooden picnic table tops.	Graffiti
Trash overflowing at Joaquin Miller Large dog park	Park - Landscape Maintenance
huge Monterey pine down on Sequoia Bayview Trail, halting all trail use. Volunteers will not be able to clear this tree.	Other City Services
Graffiti on signage	Graffiti
Flowing water leak at restroom picnic area in meadow	Park Maintenance
Leaking water faucet near picnic tables	Other: Other City Services
road sign down in JM Park is down.  near pinic area across road from large dog park.	Park - Sign
Four large bay trees have fallen across Fern Ravine Trail and Sunset Loop Trail.	Park Maintenance
Huge tree down across and Big Trees trail, near the very north end, just above the intersection with Sequoia-Bayview. It is passable, but a few social trails are developing in the area as people try to find a way around.	Park Maintenance
huge trees down blocking trail, just east of Sanborn Drive in Joaquin Miller Park. Just past the yellow gate below the ranger station.	Park Maintenance
Multiple large pines have fallen across the Big Trees Trail and Sequoia-Bayview Trail in this area. It is a hazard to park users, and also is creating erosion on the hillsides as users slide down the hillsides to pass through the area.	Park Maintenance
A large tree is down, completely blocking the trail for all users.	Other: Trees
Tree blocks the trail reroute, so traffic is using the old, unsafe steep T intersection with Sequoia-Bayview Trial	Other: Trees
On trash can	Graffiti
There is a hazardous bump in the bicycle lane due to a shoddy asphalt fill after some kind of street or trenching work. Please look up and have the contractor come back and repair the street properly. Thank you.	Streets - Street Deterioration
Graffiti on green traffic metering box.	Graffiti - OTHER
On box and ground	Graffiti
On utility box.	Graffiti
On backside of sign.	Graffiti
At sailboat house	Graffiti
On white curb. On island	Graffiti
Garden center men's  fieldhouse restroom has a partition door that has been damaged/removed that needs to be put back in place	Park Maintenance
I'm wondering if we still have the machine Oakland bought to scoop up the geese droppings on the grass around the lake. I think it's called the NatureSweep. The droppings are really piling up!	Park Maintenance
this ruins every day.	Other: Other City Services
tents are multiplying on west side near Lake Chalet restaurant and under the new bridge, blocking the sidewalk.  Open drug dealing going on, esp under the bridge	Park Maintenance
Graffiti on several spots on the climbing structure in the small playground on Lakeshore near Mandana.	Graffiti
Couch and some sort of headboard dumped at Erie/Mandana. Also reported to company that manages this building (The Lapham Company).	Illegal Dumping
On Mandana boulevard, between Grand Avenue & Lakeshore Avenue, there is not a single cross walk....this is about a 6 (long) block stretch. It is unrealistic to think that people won't cross Mandana, and traffic continues to worsen. This is to request a quick study on what it would take to add painted pedestrian cross walks at Erie and at Walker.	Sidewalk
Beige couch dumped on corner of Mandana Blvd at Erie St.	Illegal Dumping
There is feces in the sand pit at the kids playground on Lakeshore between Mandana and Prince. Also, a couple of people seem to have set up residence in the grassy area. They are living in tents.	Park - Tot Lots, Tables, Benches
There is a tent being lived in that has been inhabited for at least 3 weeks. There is litter and trash build-up and the grass is now dead there. This park is a center for children and the tent is only feet away from the playground. This is against the laws and rules of Oakland! Who knows who lives in it, a child molesester? We are all deeply concerned as neighbors. Please, please enforce the rules and make him move to an encampment before something bad happens to a child.	Other City Services
Gold Lexus suv illegally parked blocking 2 driveways 4TAR243	Parking - Enforcement
2 twin size box springs illegally dumped. This location is a chronic problem.	Illegal Dumping – mattress/boxspring
 it won't let me change it.	Street Light (Not Traffic Signal)
Blue Masada is double-parked between two spots as evidenced by its back tire resting on the black line that demarcates where one spot ends and another begins	Parking - Enforcement
Mandana between Grand and Lakeshore is a major thoroughfare for anyone going between the Grand Lake and Crocker or Piedmont. The street is deteriorating rapidly, and causes drivers to have to steer into the other lane. This is a route taken frequently by ambulances, police, and fire vehicles. It needs to be on the repave list, or it is going to be a very very expensive problem in the not-too-distant future.	Streets - Street Deterioration
Homeless encampment going up in this small park, right next to a children's playground.  Human feces, trash and debris are left at site.  tent occupants threatening passersby and park users.	Park - Tot Lots, Tables, Benches
Sofa and garbage dumped at the corner of Mandana and Erie. Been there for almost a week, and is now waterlogged and collecting graffiti.	Illegal Dumping
NE-bound Lakeshore NE of Mandana, in the travel lane.	Pothole
On ground	Graffiti
Dumping, walk past lake chalet building 1555 faces area where trash was dumped	Illegal Dumping
Full Size Mattress/box spring on sidewalk.	Illegal Dumping – mattress/boxspring
Couch dumped on sidewalk	Illegal Dumping
Back again, please address.  Please refer to Joe DeVries for CalTrans reporting.	Illegal Dumping
Large furniture on street next to dumpster. Mattress and box spring, etc. everything is wet.	Illegal Dumping
Please look into this situation and people dump things here daily from near by apartment.  Please clean it up... Thanks	Illegal Dumping
Two cars parked on the sidewalk at the corner of Jackson and 15	Parking Enforcement
bed frame dumped	Illegal Dumping
This discarded couch has been here for a month now.	Illegal Dumping
Branch fell off tree onto sidewalk.	Other: Trees
Someone left a mattress on the sidewalk	Illegal Dumping
Fridge and furniture.   Doors are on fridge.	Illegal Dumping
Sofa and household items have been piled on the curb for weeks. Trash and furniture piled in the front yard.	Illegal Dumping
Too high to rip down or deface.	Graffiti - Advertising (posters, signs, etc.)
The lines on the street are barely visible this is ridiculous we need some clear Street markings on the street	Graffiti - Street, Street Light, Traffic Signal,
Traffic sign bent to ground. There’s no way to read this. At 106th and Bancroft.	Traffic Safety (non-emergency)
2nd request. There is an abandoned silver car, a Cadillac, in front of house 2362 107th Ave. Oakland. This car's license plate is 7CNN287 and it has been parked in the same spot for at least 4 months taking up neighbors parking. There are plants/weeds growing on the car. On street sweeping days, parking reinforcement staff doesn't seem to be issuing parking tickets either but I may be wrong. Neighbors have been unsuccessful getting in contact with the city. An online request was submitted one month ago via the online City of Oakland city request (reference 590096 was issued) but the city hasn't responded. If you can send someone to look into this it would be awesome!	Other: Other City Services
Vehicle hasn’t been move for three days.	Parking - Abandoned Vehicle
There are piles of garbage and household refuse on all side of this house.    It's been a problem for at least a year, and it continually gets worse.	Other: Other City Services
The yard at this house has been full of garbage and household refuse for months, and the problem is getting worse.   Please address this issue.   Thank you	Illegal Dumping
Green van doesn't move for. Has been sitting on the corner for weeks	Parking - Abandoned Vehicle
It’s been parked in front of my house for over 2 weeks already , now sometimes at night time you can see people in and out of the vehicle and they left garbage all over .	Parking - Abandoned Vehicle
“Carty” graffiti on apartment building needs to be removed. Also same graffiti on sign in lot on 109th and Bancroft.	Graffiti - Private Property
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Graffiti - Street, Street Light, Traffic Signal,
A tree is over growing and its  branches are getting so heavy that they’re falling. The tree needs to be trimmed.	Weed Abatement - Public Right of Way
common dumping area, there must be lots of stuff below that risks ending up on highway below	Illegal Dumping - debris, appliances, etc.
Trash dumped on sidewalk. Grody.	Illegal Dumping
to the field. Public drinking and loitering every weekend.	Park - Ballfields
Rubber matting is lifting up causing kids to trip over	Park Maintenance
Water fountain inside Allendale Recreation Center is unsafe to use. Counter it is mounted on is rotted and unstable. Please repair.	Other: Other City Services
graffiti obscuring 580 westbound sign at 38th Street over crossing.	Graffiti - Traffic Sign(s)
Please baricade the signs or just remove the signs. This same person appears to be constantly reapplying the graffiti.	Graffiti - Traffic Sign(s)
Dumping box spring and washing machines on the Redding Street close to the intersection of Redding and 39th	Illegal Dumping – mattress/boxspring
580 West Highway sign at 38th Avenue overcrossing has been obscured once again.	Graffiti - Traffic Sign(s)
Refrigerator not working at Allendale Rec Center. Please repair ASAP.	Other: Other City Services
Overflowing	Litter - Street Litter Container - Overflowing/Mis
Garbage left on 38th st overpass, risk of falling on freeway below	Illegal Dumping
Softball Backstop	Graffiti
Sign has been on the ground for months!	Parking - Change (On Street)_
Illegal dumping at the intersection of 5400 block Mountain Blvd & Highway 13.	Illegal Dumping
Miscellaneous household items	Illegal Dumping - debris, appliances, etc.
Sofa dumped on side of road. Mountain View Ave. in Leona Heights.	Illegal Dumping
Abandoned boat been parked here more than a year in a no parking zone	Parking Enforcement
Big pile of garbage, cleaning mope, wood boards....	Illegal Dumping - debris, appliances, etc.
Abandoned vehicle at this location	Other: Other City Services
Dumped sofa	Illegal Dumping
dumped tree branches and logs at side of road.	Illegal Dumping
Someone dumped what looks like two couches. The are partially blocking the on ramp to Hwy 13. Please remove ASAP.	Illegal Dumping
Trash dumped on the 13 approach	Illegal Dumping
Plastic pails, wire cage, pet carrier	Illegal Dumping - debris, appliances, etc.
Stolen car abandoned on street.	Street/Traffic Issue (Other than Pothole)
Panel truck	Illegal Dumping - debris, appliances, etc.
Washing machine	Illegal Dumping - debris, appliances, etc.
Abandoned or stolen car	Parking - Enforcement
Trash on side of road	Illegal Dumping
Onramp to 13, icebox with graffiti and a large tire a short distance away	Illegal Dumping - debris, appliances, etc.
Green trash bags with trash.	Illegal Dumping
It looks like human urine has been stored in these bottles	Illegal Dumping - debris, appliances, etc.
Sofa	Illegal Dumping
This is a very large dip and it can damage cars.	Streets - Potholes/Depression
Sofa, dresser	Illegal Dumping
Montclair Park Bathrooms. Bathrooms Are locked and there is some flooding. Water in the floor draining into bark/ dirt area	Park Maintenance
Maple Avenue - West(from MacArthur)  to East (to hill):   Starting from Carlsen  till it dead-ends at  Frye; Maple Street  has heavy wear and is significantly deteriorated. Street needs resurfacing.  Thank you.	Street/Traffic Issue (Other than Pothole)
Navy Blue Infinity G20 sitting in front of my house for at least 2 weeks without any movement. Door was opened one early morning as if someone had rifled through the car, but no appearance of a break-in.	Parking - Abandoned Vehicle
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Streets - Slow Streets
In empty lot where there is a tree swing where kids play. Dumped garbage	Illegal Dumping
Abandoned Accura not sure of the year,no plates,no registration. Been park filled up with trash for 3mo. Possibly a stolen vehicle.	Parking - Abandoned Vehicle
Broken stop and street sign. Call LCC maintenance at5103166670 for sign.	Other: Signs
Homeless encampment on the sidewalk. Using the bicycle lane at night to park a black car this is a safety issue	Obstruction (not Construction) Street/Sidew/Parkin
Illegal dumping homeless living ont the street	Illegal Dumping - debris, appliances, etc.
Homeless not working vechlicle	Parking - Abandoned Vehicle
refridgerator, tires, microwave, couch along sidewalk and fence of the various business.	Illegal Dumping - debris, appliances, etc.
There are now 5 permanent and 2 more semi permanent Motor Homes on San Leandro Street for more than a month in front of our businesses. Will this area now become another homeless encampment? We are paying taxes and trying to run businesses in this area and running out of parking for customers.	Parking - Enforcement
there are a number of pot holes in the area on Flora street between 66th Ave and 64th Ave. and many are developing'	Streets - Potholes/Depression
912 and 918 w macarthur have giant weeds growing over sidewalks and front areas	Sidewalk
There is continuous garbage dumped outside the Burrito shop and vacant lot.	Illegal Dumping
Hello, there's a tire with a big garbage can inside of it and full of trash located outside the empty lot between the burrito place and the Easy (Sleazy) Market at about 3805 Market street.  This garbage can has been on the sidewalk full of garbage for more than 2 weeks.  There's another garbage bag hanging in the fence of the vacant lot.  This lot is also full of garbage.	Illegal Dumping
Dumping garbage next to empty lot-	Illegal Dumping
Chair has been on and blocking sidewalk for weeks now.  Please remove.	Illegal Dumping
8 street lights out at corner of MacArthur and mlk. Major electricity issue to street lights for three nights now. Please fix. Very safe and scary.	Street Light (Not Traffic Signal)
Light out	Street Light (Not Traffic Signal)
Mattress, car wheels, furniture	Illegal Dumping
Various household items and bags of trash dumped on corner	Illegal Dumping - debris, appliances, etc.
Misc clothes pillows and other dumped garbage at 930 w macarthur	Illegal Dumping
Apgar street sign is missing.	Other: Signs
Abandoned RV camper that has been in the same spot for weeks.	Parking - Abandoned Vehicle
Two 55 Gallon Barrels in the vacant lot at MacArthur and Market	Illegal Dumping
Green bags from earth day still not picked up. May be a problem in Other areas in the neighborhood	Illegal Dumping
Five shopping carts filled with garbage have been left on the Southeast corner of West St and Apgar. They've been there for over a week and seem to be accumulating more garbage.	Illegal Dumping - debris, appliances, etc.
